episode,Multi-Agent_GCN_DT_50_agents_reward,Multi-Agent_GCN_DT_50_agents_path_length,Multi-Agent_GCN_DT_50_agents_jammed_steps,Multi-Agent_GCN_DT_50_agents_latency,GCN_Baseline_4_features_reward,GCN_Baseline_4_features_path_length,GCN_Baseline_4_features_jammed_steps,GCN_Baseline_4_features_latency
764,-2.0619120633129775,9,0,2.137345521131956,1.504699117459655,3,0,0.7865471601932843
765,-0.8186169604489546,6,0,1.3816731605860513,1.5082786109794784,3,0,0.7463929820644084
766,-0.46770372275312555,12,0,2.8095320766803287,0.9742354167643364,1,0,0.23733482525512667
767,-0.2721159061176819,7,0,1.8318515499237145,-11.285512099260245,18,15,3.909675997029724
768,-0.7855375677348733,9,0,2.185433454501607,1.270152598196531,2,0,0.5241047534607669
769,-8.97579525834484,28,0,6.800649582172342,0.42730334719234664,4,0,0.9740863419381889
770,-8.254121951708521,23,5,5.092975767468887,1.2753859565406018,2,0,0.5203615131307517
771,-8.25037929671712,29,0,7.259295102187706,-0.022397868051078795,6,2,1.5044263920516077
772,1.676445780181287,6,0,1.420474426699306,1.773435075008995,4,0,1.005905584016758
773,-5.163642934113635,17,0,3.9856078607853656,1.2627202109846074,2,0,0.4970284679507976
774,-0.22001763151693576,8,0,1.9090447635804872,1.6354019886768327,3,0,0.647165767781634
775,1.5125875400930515,2,0,0.4816933601990991,1.5480892912863764,2,0,0.4739830823671508
776,-0.9093089267742234,10,0,2.3041862057344233,-188.57816247943575,500,0,120.79495586035247
777,-0.47873581883799177,5,0,1.2501550973275524,-335.65889792896814,500,286,113.7283285056538
778,-12.138434765804456,42,0,10.210103094306659,0.7123203706840107,5,0,1.2720165848751184
779,-1.6648662476022802,13,0,3.1399058095484316,1.685753406980876,5,0,1.2215096193061312
780,-26.39999020744672,70,0,17.625404159733286,0.9893262929264127,5,0,1.168027806585208
781,-3.954953364520688,17,0,4.295279018279091,0.4864951268403492,3,2,0.7406072657390508
782,-1.7379467169107266,10,0,2.5102254782001325,-8.270280193075227,30,0,7.083537123715773
783,-29.074326605599335,67,11,16.173654157134028,1.5118399935371767,2,0,0.42842390866216185
784,-3.2534580823292627,14,0,3.8104983558884187,1.4828277569595023,2,0,0.37527194889778326
785,-0.5185453129457172,6,0,1.459060628520173,1.0708171384280056,4,1,0.8982450288803292
786,-0.058805401786768075,6,0,1.4554800634018705,1.83543852926867,3,0,0.8073255968726221
787,-12.186890758510414,30,5,7.489225285400983,1.7502910912470138,3,0,0.6850351554824063
788,0.4812373726739052,4,0,0.966588547010514,0.7181522835241747,2,1,0.43733225022365907
789,-1.7045482996200174,12,0,2.8865391078451315,0.9748429941554567,3,1,0.711342919553772
790,-5.785204297683381,25,0,6.3727671452119825,-7.027100174097777,15,5,3.223053872265349
791,-22.98775597191187,67,0,15.405972048851352,-33.13658849818723,48,24,12.501042456230607
792,-7.125604200728147,30,0,6.787854585018986,-8.696259982812009,30,1,6.917399940959422
793,-1.0601565243879234,7,0,1.6272038549926255,-7.8740489593867,26,0,5.4233870120423555
794,-7.5862659162151544,24,1,5.606156127020231,1.4779008355700827,2,0,0.412446384090404
795,-4.279160779316351,18,0,4.16768792643689,1.659495334107708,4,0,0.9179919462545707
796,-11.605051558722701,35,0,8.399437171515503,1.238614878445413,5,1,1.251138983956626
797,-0.04182060261815712,8,0,1.9450205986486322,1.2786629349957224,2,0,0.5477906169428517
798,-9.65507832099142,33,0,7.693850534241981,0.9353645075875516,3,1,0.6693470515881119
799,-1.8798430950066072,11,0,2.722351022190239,1.5314412879429191,5,0,1.2179158212497838
800,-10.05517189306804,34,0,8.325539933567363,0.23482050777898156,7,1,1.7290131206216215
801,0.5038257698045261,1,1,0.21584993420558712,-188.50274361911326,500,6,127.73295120559258
802,-11.241475202525885,25,7,5.886747121209226,0.2670902803331107,2,2,0.5397225376075978
803,-5.294760383886875,17,2,3.5154610844937046,1.466694372294251,3,0,0.691461331576027
804,-4.440194435924111,8,4,2.0269563353645648,0.847842755875263,5,2,1.1419971860910185
805,-10.1005774599747,38,0,8.807168972264927,1.2362514633095467,2,0,0.45339840692829736
806,-8.833495091080907,20,7,4.638821592367982,-2.2604207751693233,11,0,2.6847434488004476
807,-3.204116696498062,15,0,3.593941146652826,1.2893539860618022,2,0,0.5620109567812713
808,1.01,1,0,0.2653224176573176,1.5733314253828155,2,0,0.5255118238053944
809,0.6095344048210594,5,0,1.3213073382893248,1.742842003800888,3,0,0.667618224134949
810,-2.2832613245403754,8,2,1.955297893946115,-187.33144112500503,500,0,124.09332410998466
811,-51.88796552158834,131,0,31.21979922738181,-193.16478885885186,500,0,119.5557171932974
812,1.761275124103812,3,0,0.6670075648301665,1.2352196252409837,2,0,0.44443284479721895
813,-1.8110574839166869,11,0,2.804547507318931,0.9875420760459906,3,1,0.7040527407582249
814,-13.950044227903241,28,7,7.022837798151872,1.1270489013426634,4,1,0.9221997531952004
815,-13.425552739389348,31,10,8.024830092194419,0.9489635528937637,3,1,0.6803378653432341
816,0.07881419191502215,8,0,1.7853136901271,-201.97793762356332,500,0,105.81674537353383
817,-3.0641252255271416,11,0,2.557556585437045,1.212419118426502,5,1,1.1570907230415577
818,-1.4095539881679484,12,0,2.823975961054188,-31.011586909516442,56,27,13.6371397763254
819,1.235095990932663,5,1,1.1655814650226028,1.2647308584489823,2,0,0.5119749276724725
820,1.495147415151148,2,0,0.4108950785495973,0.8404709886086671,5,0,1.2122310086839105
821,-5.791493826905166,22,2,5.311881203277118,1.798720496905567,3,0,0.7365258340727232
822,0.27620477782444486,2,2,0.5393755800535824,-6.6393884767653555,19,2,4.545424687940703
823,-4.400920449992276,20,0,4.809744428349989,1.7262891893115253,3,0,0.674541745682054
824,-15.334950989250391,44,0,10.15030737196982,1.249274886997198,2,0,0.5080208470211073
825,0.23779535500979032,2,2,0.4599759662882318,1.2781566805172608,2,0,0.5220846924470004
826,-13.084226429868174,29,6,6.749733636261866,1.8326851487917288,4,0,1.0650484934025484
827,-43.63823230524151,126,0,30.33168448497106,-5.326153420581763,19,1,4.1130776800260085
828,-7.8100503460855375,27,0,6.630462717990783,1.5679023262991265,2,0,0.5036570115386478
829,-10.029303451660134,34,0,8.038102834821398,-23.61691608951417,59,1,14.027109915277801
830,-17.257840896215814,42,7,9.656952072880756,1.5286005443837913,2,0,0.4676166295279864
831,-4.077449523008811,15,1,3.544145527526774,-15.32410194239441,51,0,12.548926423760786
832,-8.159695887110649,27,3,6.885944261232768,0.6394865960694278,4,2,0.9776953706264301
833,1.8446497474926147,4,0,0.9035615389423256,0.48204593184524114,1,1,0.18952222406362282
834,1.273798042480996,2,0,0.5239331379629719,-2.149393360131944,13,0,3.314628090532753
835,-18.640281473602947,35,15,8.673007560517506,1.2370002390940722,2,0,0.4793136515118421
836,-11.878194488303752,22,12,5.191837980230438,1.2412148107202934,2,0,0.4557586210767358
837,1.2687403072652648,3,0,0.714421773739897,0.7861904409745885,4,0,0.9687488607583999
838,1.0456714952864008,4,1,0.9505478507911413,1.550547914695527,3,0,0.7892253262380942
839,-1.7546389973135448,11,0,2.846098432374461,1.470816809142113,3,0,0.7043806972135941
840,-7.164434259231603,14,5,3.6124807800305443,1.2576929250125115,2,0,0.5216689231899106
841,0.6837393236380855,5,0,1.1839783542259448,0.6894163343597435,2,1,0.49962903645664314
842,-1.4752511914318138,13,0,3.03567313995968,1.4711390484443667,3,0,0.6734285905829034
843,-4.384543736234964,18,0,4.425290114081158,1.8254435319909568,4,0,0.8900410323871029
844,-23.038972127547687,49,10,11.207939360077415,1.4713426566178827,3,0,0.6978730825746118
845,-1.5078494055327039,12,0,2.877386778256913,1.2539534186063663,2,0,0.483581082696678
846,-12.061693552436155,26,10,6.361950640026029,-13.086966019247988,42,0,11.811638984848363
847,-3.827209266968601,18,0,4.413701464725634,1.452081681056462,3,0,0.683404715402157
848,0.9065143272170318,7,0,1.6506618142964489,0.7914865278078747,2,1,0.5376847739156647
849,-6.249923859325577,20,1,4.757595040478733,1.6386548443101456,5,0,1.0818727431264663
850,-2.082573438573024,10,0,2.3354398036418638,-187.67975327584125,500,0,126.12261963372055
851,-0.16160188716779866,7,0,1.5039902350941348,1.5246919205361873,2,0,0.4800264773367396
852,-2.572229426555469,14,0,3.2976715163848316,1.7286659897502203,4,0,0.9991331967968125
853,-2.3614606112596963,12,1,2.8215669571681365,1.7536543153341428,3,0,0.7036896322882111
854,-0.4674601607126674,6,0,1.4308118291333949,-13.720894339428517,49,0,11.79835277432272
855,-3.880439942779718,19,0,4.529536453249901,1.4384264675645237,3,0,0.7051969107283884
856,0.9665835443142746,3,1,0.7693749835207266,-192.85309443017962,500,0,118.96982719583744
857,-4.134985563578933,13,3,2.924396476740935,1.6229444962634998,4,0,0.9756318833806483
858,-20.261147210593652,43,11,9.966953135575869,-0.2542899930399447,6,0,1.3488705379630979
859,-7.503933652182747,31,0,7.11065425506185,1.2534993012373392,2,0,0.4946206441301676
860,-30.43103074047564,77,0,17.710088151491835,1.4149105293869346,3,0,0.6868737463615936
861,-0.3244470018493497,5,2,1.210086687447197,1.94990613524106,5,0,1.3054431406199891
862,1.2292485500080312,1,0,0.23485368410966204,0.9869573839928234,3,1,0.7171353810459946
863,-0.10350760685084515,6,0,1.3631138149630109,1.9695646631821653,4,0,0.9589267022122779
864,-10.889328962404097,39,0,9.74338142264439,0.4715785980082934,4,0,0.9414025717499552
865,1.495016684942237,4,0,0.9677616248591743,1.1217795715738368,5,1,1.0713879643103512
866,-2.585765550793675,12,2,2.950028806110266,1.0102638721208386,3,1,0.8008389493213046
867,-6.163836678730684,19,4,4.522532710809689,-13.833685936008688,36,0,8.324288513396787
868,-2.767288678187138,13,0,2.8980002266631466,1.9365938391045647,4,0,0.9370995410987999
869,-5.6930247575317905,21,0,5.234264540602551,0.7224065181911452,5,0,1.1903254555241216
870,-0.5402290771446172,5,0,1.231477505917447,-3.2188654100990313,14,0,3.5343540324785985
871,-6.38734789422346,13,6,3.3474220647550967,0.9228087506591156,3,1,0.636774350690083
872,-12.772918608329991,34,4,8.077800042846661,-46.17387837972891,131,0,31.14061279484072
873,-1.2947345037610145,8,0,1.8724228143291242,0.9576219416678755,3,1,0.6861887604251857
874,-5.0079774402300705,13,2,3.046857829287334,1.5409417751448027,3,0,0.8215281164141172
875,-5.734919351455763,21,0,5.143294476484699,0.3974679329590656,5,0,1.1915084117508166
876,-11.405967898756717,36,0,8.471725091507162,-0.06841092573222152,3,3,0.7229502286894302
877,0.445700041446603,4,0,1.0202033413399596,-16.44486837712639,48,0,11.012213115235879
878,-5.352031598590146,18,0,4.214226050515665,1.720747724938392,4,0,0.987872279180975
879,-2.9791382477311057,17,0,4.073310699245332,1.683702659363129,4,0,0.9440782724509238
880,-4.505968975881458,16,0,3.7953195749428095,1.6367567884776075,5,0,1.1422448649223547
881,-12.973700403936482,40,0,9.64817925609864,0.6566096431318644,4,2,1.0258182108843332
882,-0.6937096622889378,9,0,2.316526458673078,1.7087697535329944,3,0,0.6472941363856816
883,-3.8974241213583705,11,2,2.542479612169297,-7.233750380889038,28,0,7.110834664290224
884,-20.264616975105223,42,13,9.702790119754967,0.6528535108633509,4,2,0.8686846623377742
885,-5.775551180907734,21,0,5.348411207185998,1.2266929753302462,2,0,0.49938858698059807
886,-1.0018942620055722,9,0,2.1766383014569,1.7082142014078618,4,0,0.9532627211341405
887,-7.811975346237863,22,4,4.675667182785591,1.4592358803107506,3,0,0.701496284373127
888,-1.2108823281985528,12,0,3.0958660963786175,1.1498935220661999,2,0,0.41561119048432515
889,0.6993506840714282,5,0,1.1673898190004828,-10.55973214898851,37,0,9.671267494364303
890,-10.324844700960925,29,0,7.058527499002902,1.6982274343989205,5,0,1.1170462082134551
891,0.2520001531722915,3,0,0.7164416363476512,-192.0615082219443,500,0,126.99826587329736
892,-29.60614023002411,64,10,15.30017405059486,1.564554472255338,2,0,0.499928365671017
893,-7.742373211995931,28,0,7.120924729900818,1.1406428423693855,4,1,0.8640583778855064
894,-3.8244049766605963,20,0,5.008063997477326,1.199049406658822,2,0,0.4382056950409039
895,-4.599226333707556,15,0,3.5687185063741325,0.7277133921933177,2,1,0.48407932243196483
896,-1.5088796289512316,6,0,1.4673247247829762,-2.5409930021567555,13,0,3.245650324889101
897,-9.188625060689983,29,0,6.9713678712295915,1.4584612832479689,3,0,0.705092830965274
898,-14.961625930747624,34,8,8.002776691220244,1.297072919239626,4,1,1.0298513003616612
899,1.31,1,0,0.25669345040576175,0.19008020240158396,6,1,1.3827395091206724
900,-12.036616245262428,27,6,6.386849325327626,-16.021551148414318,43,0,10.294316270259564
901,-14.166585535030501,33,9,7.856066888178793,1.480797076780609,4,0,0.9288378440255303
902,-9.033613583087327,23,5,5.316223614836751,1.5001778318754564,3,0,0.7444328859756157
903,0.7395473473725149,6,0,1.46732421625669,-20.860245396877158,60,0,14.258658005267488
904,-7.657199194300137,29,0,6.689197092748788,1.7719129279705208,3,0,0.7254573559017127
905,-0.19703702682084745,6,0,1.4620688070489856,1.0122282289742714,4,1,0.9787538135760621
906,0.51,1,1,0.23429313239789573,1.0868539864397981,2,0,0.41541446918809855
907,-26.10293395643302,56,11,13.834849602482478,0.7198707696134539,5,0,1.2046131768827086
908,-5.4702528581070675,19,2,4.487297564683515,1.2265936721200248,2,0,0.4602668712937484
909,-1.9510771165069127,14,0,3.542594295344733,-39.4827840610008,100,0,22.363219722783995
910,-5.390089466768279,23,0,5.361570627945521,0.9824753191695783,1,0,0.25602757026653594
911,1.1526527481989084,2,0,0.4656730378712982,-22.495888689754175,67,0,16.144511007227717
912,-12.388408384676831,33,0,8.043053836607317,1.2512081469720937,2,0,0.496985994992106
913,1.738898052001411,3,0,0.7310079024569328,1.2362171866515297,2,0,0.43906301330639463
914,-0.6682012164164821,7,1,1.7331834456978938,0.7338210650315162,4,0,0.9595523701622761
915,-5.710339997092619,18,1,4.279849792057931,1.538553107562495,2,0,0.49194330568057454
916,-1.1007124295434498,9,0,2.065961858616729,1.222784254071625,2,0,0.43016944892724973
917,0.5354949549575433,4,0,1.0707315644076791,0.5339200146193631,3,2,0.7654891292074864
918,-0.24655947113318888,6,0,1.5075908015317074,0.8241543718078139,3,1,0.6896722955967551
919,-3.4323112017779334,16,0,4.081685692067969,-34.06672706978836,93,0,22.201870737962857
920,-5.765202254686358,14,4,3.2751055916246927,0.24345017202591546,2,2,0.46332778676308817
921,1.2647939631042981,1,0,0.22146110359075202,1.7574417010638694,3,0,0.6859009547919857
922,-26.82369184313456,65,0,15.396436320778717,1.7044491972976998,5,0,1.1424502343292993
923,0.5079903010071178,4,0,1.0174248112892594,1.0660140148328765,4,1,0.9472640548115482
924,-4.2408413554035045,16,0,3.9222855633586513,1.012169415908911,5,0,1.238206699740563
925,-30.858008852891466,78,0,18.557250590969563,1.442355420349127,3,0,0.6576401532200454
926,-0.03289743278694501,7,0,1.7275049404012952,1.9539622143204536,6,0,1.534003778805144
927,-5.511662958803405,17,1,3.957453819333089,1.5221747582021896,3,0,0.7578383050076792
928,1.2319108865150121,2,0,0.44773697555452185,0.7843507744736835,2,1,0.54330306055384
929,-2.5910406745943524,12,0,2.676562811912164,1.7380988563287112,3,0,0.6666191751210111
930,-2.770176193996494,15,0,3.6149896218966577,1.2163946938684984,2,0,0.42939134358695386
931,-23.015157453835755,51,10,11.874570714965612,1.48162105558613,3,0,0.7257956080762092
932,-6.069218241304025,12,4,2.800456785911418,1.0066530480240745,1,0,0.2464512432689265
933,0.6341636286875019,6,0,1.375066398052177,1.01,1,0,0.24133262478971804
934,-0.03378638156287361,7,2,1.6884630190194085,0.7368880339558501,5,0,1.2247342612477987
935,-0.501548799417753,8,1,1.9023508710892512,1.8055724286101378,3,0,0.7225617252041071
936,0.7197609319963296,5,0,1.1679875979096928,-189.86070922789224,500,0,122.96993535255017
937,-7.3234390544601276,27,0,6.276798189338953,1.672152655618443,4,0,0.8877504013509403
938,-1.6027012190435028,7,5,1.605641741890605,0.8807428813527811,3,1,0.6986404435988307
939,-69.59991662634056,130,41,31.77129576108237,1.31,1,0,0.23951283949371555
940,-1.8481679526560784,11,0,2.630464162349269,1.8018155620528196,3,0,0.735696961304494
941,-1.98274790329061,11,1,2.659510068616065,1.4313688029036857,3,0,0.6546226473088222
942,-5.6975855935458934,22,0,5.3137154072341115,-10.184901135429447,30,0,7.725301608971601
943,-7.548539462023063,30,0,7.226104845706322,1.7020159377532598,4,0,0.9920905142031327
944,-13.159189518599467,35,0,8.239200990431021,1.8073843229550368,3,0,0.7440594013903723
945,-0.18329704854878037,7,0,1.704135376306377,1.4811617796901313,3,0,0.7429748798384441
946,-12.824563467603337,28,6,6.247569022814096,0.756424804518649,2,1,0.48690202625979195
947,1.7532586147902844,3,0,0.7397917971086552,1.4881472658796988,3,0,0.740319625647554
948,-2.8390943862816105,14,0,3.5352747356497605,0.4983313958100778,6,1,1.5009774211502318
949,-1.034118559318154,9,0,2.1500412149566985,-188.92267110346904,500,0,128.03687202607384
950,-3.1833478275612257,12,3,2.7797941885701136,1.7407912154433471,3,0,0.7326401524003727
951,-7.3234334229427205,21,0,5.017703378339873,-6.926145670531696,16,8,3.6031882162149333
952,-8.075457291668304,22,3,5.187086149214596,1.5135395976022283,4,0,1.0218507202302698
953,1.2627241707594425,2,0,0.5214410071835641,-18.59187228885077,54,1,12.297889555211603
954,-4.269976721461153,14,4,3.523880762929442,0.026040695061254948,5,1,1.139339112876238
955,-4.515447819199473,17,0,4.075168812300245,-0.013339118216003865,4,1,0.927706141119156
956,-8.528927268569761,33,0,8.069327020286076,1.2497596554167896,2,0,0.48894013016497445
957,-19.97061989184486,56,5,12.922908852149352,1.4620329451574743,3,0,0.7202966955637938
958,-0.20161671141681414,7,0,1.765039183207723,0.5858781126470329,3,1,0.6746708698616881
959,-7.08086690798972,20,2,4.569281880309053,0.9345519099820963,3,1,0.700127257539364
960,-2.214515678777019,14,0,3.545190580411451,-14.212952743886039,37,2,8.95163821184003
961,-48.6701155190337,129,0,30.579625212617124,1.0312886190434005,5,0,1.1718302021049722
962,-3.2996412844651646,12,3,2.832303881468852,1.1423664763147228,4,1,0.9091205614744656
963,-2.5561726688962976,9,3,2.107420440697397,1.7627545066074162,3,0,0.6826490587826566
964,-1.8204660867268572,10,0,2.3183752718406327,1.1930627172388908,4,1,0.9347806457472229
965,-4.755109772226261,14,5,3.259377435055877,-0.4960006133847046,4,2,0.9850236255094075
966,-11.761711290250748,27,7,6.432059814202295,-10.365872275079878,36,0,7.855291766682294
967,0.51,1,1,0.24570565945293654,-0.30206794961728856,4,1,0.9293599034795047
968,0.21824428924288836,2,2,0.4462408165025209,1.2478634711642123,4,1,0.995963326883726
969,0.23264910098851277,2,2,0.4933116036774694,1.988559015813219,4,0,0.9168834718349004
970,-4.200183619928094,17,0,4.22780713516827,1.4682972495719437,3,0,0.7952049918098387
971,-17.78280456401485,53,0,13.436009959475175,0.49781699860850914,3,2,0.747592709271474
972,-4.263887761967859,14,2,3.4443373732570697,1.1493419470460966,4,1,0.9398743598921228
973,1.5733458427811304,4,0,0.955823951430052,1.9825251348396584,4,0,1.0110393551481827
974,-7.998857176126114,18,4,4.142231585023026,0.4517900819077538,3,2,0.6981525816035906
975,-4.9990297201630165,14,2,3.356924524410588,1.7185682077410773,4,0,0.9497907292952829
976,-1.805306733210964,7,1,1.7416073743586378,-21.706572873391227,64,0,16.02640801164218
977,-24.10406415690718,71,0,17.15499063249329,1.7050079156754836,3,0,0.7403571124098671
978,-21.31030280891341,47,10,11.166485722348202,1.4823685502318205,4,0,1.0096269928892647
979,0.7114430371767402,6,0,1.4468656897168872,-10.46188330116737,32,0,7.347282150382043
980,0.5426395538824351,5,0,1.2423394512979034,1.6393654040957433,5,0,1.204009435922925
981,1.4862366605690451,2,0,0.4464110744608322,1.6397870824650966,4,0,0.9020526663054897
982,1.5068295748325315,5,0,1.2770977306988731,-197.28171038902624,500,0,118.05246822323397
983,0.721405600364448,6,0,1.4344554307890434,1.8060067672414224,3,0,0.7426941458946478
984,-47.72696813276795,115,19,28.01830079033332,1.7865260112191017,4,0,0.9345725931126243
985,-1.4471712160667705,5,2,1.2690105044107947,-0.224702707260513,4,4,1.0906162318534265
986,-5.026936839265907,20,0,4.926393997949564,1.4231528470495731,4,0,0.889187712148768
987,1.3708963904961073,3,0,0.713248054292787,1.763292013197559,3,0,0.7242631212412998
988,-0.7899645422762753,6,1,1.4168016425324312,1.6817147267128516,4,0,0.9766319093287928
989,-9.783406389651997,35,0,8.05395967254616,0.9395595354686898,3,1,0.6666510444989172
990,-2.512972519222723,17,0,4.252592384261497,1.0728258042273469,5,1,1.1199485169702252
991,-12.975601080180692,35,1,8.176473049457263,1.2253516403071216,2,0,0.4932492623166249
992,-8.392064798505805,27,0,6.517138910972399,-21.188302954217285,58,0,14.825627709931975
993,-18.924540220234654,45,5,10.967292536101468,1.241605004970104,2,0,0.45751310897827846
994,-40.18061046962881,106,0,25.3661675389142,1.4823022562435813,3,0,0.7144654708521617
995,1.01,1,0,0.21796395776726696,0.2430543435774113,5,1,1.254112915617437
996,-2.021192287959459,11,0,2.839642376435162,0.9493691174394884,3,1,0.6788137722957159
997,-3.654007292624924,19,0,4.638503427795226,1.9948126563167272,4,0,0.9287254679870992
998,-47.34594849713281,95,23,23.09958509610361,1.673531039707556,4,0,1.001633828372908
999,-1.4529150147380994,6,0,1.6058742467482037,1.7007892120442905,4,0,0.97350507535537
1000,-6.515244237734177,25,0,5.848219783478226,0.7374095625166993,2,1,0.4826866012457366
1001,-9.597741396472372,28,1,6.59318263176672,-191.68723369896986,500,0,114.72394306363829
1002,0.18437384313087324,7,0,1.5797482369506333,0.9478972512962995,3,1,0.7359553631664741
1003,-0.36891719342246254,8,0,2.018931914243092,1.3097345821823176,1,0,0.2690147477322927
1004,-2.8679571745478034,11,0,2.6317334230608784,-14.862395702741793,38,0,9.298760022027764
1005,-1.3069722019969177,6,2,1.5497630426984914,1.7284644822042112,3,0,0.6699723357694587
1006,-1.6028509505742952,7,3,1.5413720531025423,1.7984952966201413,3,0,0.7430592007754224
1007,-1.5811489097809732,11,0,2.623873455163224,1.2220295868412316,2,0,0.4960521210793678
1008,-9.035823841309377,20,8,5.105261009962005,-0.014260641284776221,3,3,0.804030640839229
1009,-2.038316661810632,6,1,1.446273108715255,1.1469848082813925,2,0,0.46507775482075064
1010,1.5359570575771364,2,0,0.45542300443817624,1.4454528868604952,3,0,0.6709936055931542
1011,0.21796631023243218,4,0,0.8907725059664683,1.7125606450478048,4,0,0.9536403159003991
1012,-15.88976068525835,36,10,8.561605939767812,-1.3358898319651367,12,0,3.031816102359587
1013,-31.286903589913866,89,0,21.040791783212487,0.930721233134018,5,2,1.1489443164026119
1014,0.07046553798345168,7,0,1.6663299904815494,-15.23463809868859,47,0,11.638561687762778
1015,-11.36487026440622,27,6,6.581563154909159,1.248756904902098,2,0,0.4739012992029993
1016,-0.025105724988612854,7,0,1.7119410733356333,1.0880641026633437,4,1,0.9995051628233554
1017,-4.751989235393492,18,0,4.466199638293107,1.7038672778017234,4,0,0.9655602337459029
1018,-5.8422591563708615,21,0,5.226791750830114,-8.053320980389614,26,0,6.463185699571341
1019,1.31,1,0,0.2536848233138387,1.1445519731162854,4,1,0.8624830549593299
1020,-28.25389003264284,67,12,15.970617686645385,1.7662275394704534,3,0,0.6864893012316835
1021,0.51,1,1,0.22879757263098016,1.4938081412090862,3,0,0.7446260038127153
1022,-0.2941668423633874,7,0,1.5521329764513299,1.462515099031887,3,0,0.6618711916797155
1023,-15.454293689781968,34,7,8.13587227926885,1.2625372257281473,2,0,0.5044423995697134
1024,0.692255229095982,5,0,1.262958878771925,-17.207071536852865,53,0,12.854985257946273
1025,-0.28129149702751377,6,2,1.3908499175334308,2.0141037237446504,4,0,1.053938866727394
1026,-6.772876281323657,29,0,6.988352026927526,-143.2033546512108,500,0,120.26819290335992
1027,-1.2614191392962475,5,1,1.1042449965882168,1.01,1,0,0.24783503489820655
1028,-0.495472538661863,6,0,1.4461360024866021,1.2133395536025313,5,1,1.1987167762255748
1029,0.47456678454700674,5,0,1.2057833803307179,1.4921763367165388,2,0,0.36996986749298455
1030,-3.571537174164019,11,4,2.5350897484917048,-22.885723875686235,64,0,14.656009368916848
1031,-13.196529061770946,38,0,8.93359999051624,-1.1054179935342017,4,3,1.015320804012399
1032,0.798456820046442,5,0,1.249529128477807,1.4444836681625013,3,0,0.6928352700967193
1033,-21.39589225079743,50,10,11.927885954017592,1.4534462066251348,4,0,0.8913326769558172
1034,-5.069936475147277,13,3,3.144600959673995,1.65434083453528,4,0,0.9111479093942728
1035,1.4220441118643303,3,0,0.6642459559286633,1.31,1,0,0.2420115009054086
1036,1.31,1,0,0.26086346464006455,1.2395104452481416,2,0,0.4815199311116398
1037,0.7591834413727407,3,1,0.7710705981943171,1.9603252689460187,4,0,0.915029947214142
1038,-7.606565798195415,25,0,5.7833304291888386,1.6595896180057046,4,0,0.951014727787363
1039,-2.768668319389021,12,0,2.9729584099139843,-283.87546075613074,500,191,122.17758961832445
1040,0.803752079326123,5,0,1.3392845983762238,-188.14286177446166,500,0,123.85029902879111
1041,-0.03374630059611494,7,0,1.6752706211027923,1.713202969542078,4,0,0.9562821646873686
1042,-7.150656584171183,18,6,4.073271660280457,-19.533991732732616,59,0,15.151795889826282
1043,1.42732678337352,5,1,1.1974209626235002,1.8128665257838277,3,0,0.7598338132933122
1044,-0.8047963399643188,10,0,2.4481609037072474,-0.24600117932689947,3,1,0.7814158718046567
1045,-8.922506978607545,31,0,7.18369566344333,1.5575850813642058,2,0,0.5173746689948265
1046,-18.74618404149414,53,0,12.574330417050806,-22.28445937416038,63,0,15.662596278661534
1047,-4.6818795343202835,12,6,2.8686587779525943,0.9970717817312833,3,1,0.7263465185173951
1048,-9.900328720170569,27,3,6.7407808798094715,1.4503146476118132,3,0,0.6840423550954826
1049,-2.5175682440017955,14,0,3.2661847297226263,-15.156698584917354,49,0,12.33602854583534
1050,-1.980780692167393,9,0,2.1920330189076167,1.4252102456159292,3,0,0.7140309168063352
1051,-23.40202930892144,57,0,13.306437076177064,-0.5683067258738246,4,2,0.8792283717007144
1052,-5.965199408553503,15,5,3.443032897349178,1.9787761782223963,4,0,0.9588890517282902
1053,-1.373783234517886,10,1,2.3494333847453506,1.6547721685285803,4,0,0.9875360464227514
1054,-6.73013144260571,22,0,5.268272747626567,-190.76257180525243,500,0,118.86595055953812
1055,-41.27274745049388,114,0,26.96353705922934,1.4508629540319522,5,1,1.1920943956145962
1056,-2.5779367239078432,13,0,3.0480477174126577,0.7492290614326478,4,2,0.9819545530504019
1057,-0.4741030428814512,5,2,1.1815043839631167,1.2268281095710332,5,1,1.2246882995019164
1058,-3.4311484637977996,13,2,3.027235356641245,1.15254503488754,5,1,1.2444078679192956
1059,-5.19421929424073,14,3,3.1794065894140258,0.673009871072958,5,0,1.173307992460722
1060,-2.69820370479445,8,5,1.8134045914834784,1.5340586275539723,2,0,0.4434212639253666
1061,-4.786665028105293,17,3,3.9360243107172206,0.7068277188351906,5,2,1.1969762536984307
1062,-11.583998105424993,35,0,8.514732493770246,-0.49576365443010284,5,2,1.2095054828057155
1063,-3.490987470515144,14,0,3.2659239811161607,-188.27998867766706,500,0,119.5888132838683
1064,0.9638701603198478,5,0,1.2021129730170625,-5.234922839745408,22,0,5.116742386793578
1065,1.01,1,0,0.2513747987130128,1.4978196154017291,3,0,0.752657337700899
1066,-11.951763494327285,30,5,7.5369869524417235,1.4735533980606945,3,0,0.6973880643714956
1067,-2.788317470049715,17,0,3.9379004370764905,1.571107308556553,2,0,0.5260165377277692
1068,-2.7373899187014166,10,2,2.430701372464137,1.2293464308299007,2,0,0.47377632903500844
