episode,episode_reward,path_length,jammed_steps,total_latency,avg_bandwidth,avg_pdr
891,1.2514764972671437,2,0,0.5358246236202319,1.0,1.0
892,1.9555594652234372,4,0,0.8750137714037929,1.0,1.0
893,0.7471492373905645,3,1,0.7131609746578518,1.0,1.0
894,1.7373256784123638,4,0,1.0473352541669954,1.0,1.0
895,-33.742726382141086,96,0,21.512359386555488,1.0,1.0
896,-189.10224944222634,500,0,119.42706641570918,1.0,1.0
897,1.2873281619201566,2,0,0.5595181125384101,1.0,1.0
898,-167.07028587134857,500,0,121.44445179732134,1.0,1.0
899,1.5076599352748776,3,0,0.7645632480894214,1.0,1.0
900,1.2608797467414716,1,0,0.2082365962183454,1.0,1.0
901,-1.5062373892614296,13,0,2.7601318763896576,1.0,1.0
902,1.2561043284907516,2,0,0.5150493675280257,1.0,1.0
903,0.9115751812941446,3,1,0.6716614563639458,1.0,1.0
904,1.8197306072023163,3,0,0.7681135908329166,1.0,1.0
905,1.01,1,0,0.23951260914869613,1.0,1.0
906,1.495350623689022,4,0,1.0043102599200329,1.0,1.0
907,-0.06584820575480377,4,1,0.8874952163572257,1.0,1.0
908,-197.33382281586185,500,0,112.86619364204492,1.0,1.0
909,1.8085451056622168,3,0,0.705874270499489,1.0,1.0
910,1.253200169824914,2,0,0.4892858797688283,1.0,1.0
911,0.7285714447986146,2,1,0.46841102138706636,1.0,1.0
912,1.4885677834079034,3,0,0.7001385870285506,1.0,1.0
913,1.748680551878803,3,0,0.7782122928888843,1.0,1.0
914,-5.198236693471357,17,0,3.5612354980703413,1.0,1.0
915,-7.75329804823726,26,0,5.78197778077453,1.0,1.0
916,-193.66980813365524,500,0,113.12522523835646,1.0,1.0
917,1.7658702080037225,3,0,0.6889639246757499,1.0,1.0
918,-27.846943810630666,83,2,20.934442477375175,1.0,1.0
919,0.41387458513581465,4,0,0.8532208490536559,1.0,1.0
920,1.4443089391962767,3,0,0.7393535101121707,1.0,1.0
921,1.01,1,0,0.2622809067161622,1.0,1.0
922,-197.32311999649204,500,0,114.32733258579883,1.0,1.0
923,0.8680351931110861,5,2,1.1739368299712112,1.0,1.0
924,-176.42388073310255,485,0,127.07648705471378,1.0,1.0
925,1.2174047644574297,2,0,0.48056653430388274,1.0,1.0
926,1.7477659333966322,5,0,1.1836118173076073,1.0,1.0
927,-50.172403309104446,133,0,27.707981761519857,1.0,1.0
928,1.4632169474567451,4,0,0.934280740852077,1.0,1.0
929,-32.4539955279064,75,0,18.34599909683035,1.0,1.0
930,1.0210024506101651,3,1,0.7500756483147877,1.0,1.0
931,1.562035795976165,2,0,0.492895044339823,1.0,1.0
932,-4.157300403748953,18,0,4.076412218627277,1.0,1.0
933,0.8197505028387391,3,1,0.717580114769874,1.0,1.0
934,1.7699918521735176,5,0,1.2553961374811706,1.0,1.0
935,1.234177749772436,2,0,0.49756551013489264,1.0,1.0
936,1.1949560567457516,2,0,0.4027223349372255,1.0,1.0
937,-0.33216532614007266,6,0,1.4184398875966946,1.0,1.0
938,1.01,1,0,0.24418473754925055,1.0,1.0
939,1.1788745709679112,2,0,0.423094473321579,1.0,1.0
940,1.545999115892315,2,0,0.4700272079185939,1.0,1.0
941,-0.9214234056157202,10,0,2.0435346485320407,1.0,1.0
942,1.574041348887651,3,0,0.7164364491833781,1.0,1.0
943,1.6809552051785825,5,0,1.1690717658537975,1.0,1.0
944,-11.281496241756951,33,1,7.866346032496131,1.0,1.0
945,-199.01062432224367,500,8,111.00559219875618,1.0,1.0
946,0.9962579711582834,1,0,0.23122068213831615,1.0,1.0
947,1.7604678585632247,3,0,0.6710922384462173,1.0,1.0
948,-215.8574146672888,500,0,117.78798534385014,1.0,1.0
949,1.4312661131846656,3,0,0.7082983586484525,1.0,1.0
950,0.9952144161773161,1,0,0.2097394227242442,1.0,1.0
951,1.2806150920238657,3,0,0.753484148908508,1.0,1.0
952,1.6956014786328324,3,0,0.6682087540426926,1.0,1.0
953,-5.45256092848132,21,0,5.194518861019733,1.0,1.0
954,1.701584627463785,4,0,0.9307267619701721,1.0,1.0
955,-7.18562288395662,23,0,4.330305161589068,1.0,1.0
956,1.330460013610748,3,0,0.6649660073148705,1.0,1.0
957,1.7345253010831034,4,0,0.9432272473327382,1.0,1.0
958,-37.718106657951665,87,0,21.181595566094053,1.0,1.0
959,-34.709486918012,49,37,11.782535469490373,1.0,1.0
960,1.6930076167729982,4,0,0.9444587010039364,1.0,1.0
961,-1.0214098705494319,5,1,1.1131834509303706,1.0,1.0
962,-0.004830047768468182,4,1,0.9374561704155016,1.0,1.0
963,1.553631004203613,2,0,0.4969818926291075,1.0,1.0
964,1.7044751843738566,4,0,0.9798180345184452,1.0,1.0
965,1.4879118546081964,3,0,0.753195785634172,1.0,1.0
966,0.8469690841046862,4,0,1.0018100204190385,1.0,1.0
967,1.0349333232042062,5,0,1.2027069063707263,1.0,1.0
968,1.4179650017165013,3,0,0.6987403700150018,1.0,1.0
969,-10.808387902558705,36,0,8.285471439062226,1.0,1.0
970,-14.678284525613643,40,1,9.594261873945285,1.0,1.0
971,1.4369207186847164,2,0,0.3920550341678676,1.0,1.0
972,0.7235223090254943,2,1,0.47417714045312026,1.0,1.0
973,1.8114848455674284,3,0,0.7245585976034816,1.0,1.0
974,-20.20215262265602,61,0,15.387739083656449,1.0,1.0
975,-4.040473856429787,15,0,4.161946922946106,1.0,1.0
976,1.2657022429852836,2,0,0.4974136271036096,1.0,1.0
977,1.4353904353465874,3,0,0.7133242978061787,1.0,1.0
978,1.7279765189252014,4,0,0.9514451071511657,1.0,1.0
979,-2.416603919141666,12,0,3.1390732238885986,1.0,1.0
980,0.7215790434196432,3,1,0.7367127993669067,1.0,1.0
981,1.7368046448392156,4,0,0.9651513105961156,1.0,1.0
982,-16.759655949453336,50,0,11.380749429099298,1.0,1.0
983,1.4657221233871023,4,0,0.9254608916356244,1.0,1.0
984,-19.306172026969175,55,1,13.49724353206325,1.0,1.0
985,1.4325982739035446,3,0,0.7126307310661568,1.0,1.0
986,-13.1858875572124,41,0,9.403716512568996,1.0,1.0
987,-0.017053672076213333,4,1,0.9846778420021451,1.0,1.0
988,0.42064866029578385,4,0,0.8799638088216453,1.0,1.0
989,1.01,1,0,0.24285966660564537,1.0,1.0
990,1.952691584418003,4,0,0.9247500320069233,1.0,1.0
991,1.5667121251710268,2,0,0.5149785362661004,1.0,1.0
992,0.03178037735080852,7,0,1.6344834807034332,1.0,1.0
993,1.01,1,0,0.2464534751910697,1.0,1.0
994,-24.43008129848524,74,0,18.659933658724334,1.0,1.0
995,0.9100452011320295,3,1,0.67175343540095,1.0,1.0
996,-18.212916569945353,53,0,14.170783215859936,1.0,1.0
997,0.9778571740629965,6,0,1.4542613198423182,1.0,1.0
998,0.1508452056394235,3,2,0.6312569080534924,1.0,1.0
999,1.4696942506805573,4,0,1.002471585406032,1.0,1.0
1000,1.2492438365240308,2,0,0.4728319100850759,1.0,1.0
1001,1.2335698286430554,2,0,0.4641145265362392,1.0,1.0
1002,-1.268328015206804,7,0,1.7017384980672823,1.0,1.0
1003,1.4852952299894586,3,0,0.7320473839466282,1.0,1.0
1004,-61.609379075138165,161,0,36.6482996405223,1.0,1.0
1005,-0.21428048950980594,5,4,1.3026677852098967,1.0,1.0
1006,1.4435925495140103,3,0,0.6784686485980691,1.0,1.0
1007,-14.340671604639802,35,0,8.48740075090437,1.0,1.0
1008,1.4020520481125676,4,0,0.9059430670926231,1.0,1.0
1009,-7.27781377209711,16,6,3.898529183553706,1.0,1.0
1010,1.2587284823346347,2,0,0.4916017806257176,1.0,1.0
1011,-11.118346358015025,37,0,8.891071810681149,1.0,1.0
1012,0.2672786881685067,2,2,0.5278767333204772,1.0,1.0
1013,-0.02964635758841694,3,3,0.6991478060744227,1.0,1.0
1014,1.232886492877902,2,0,0.47869932367984713,1.0,1.0
1015,1.6101181640511455,5,0,1.15836910697744,1.0,1.0
1016,0.2399869265013278,3,0,0.7161747982695759,1.0,1.0
1017,0.9553022287399213,3,1,0.686763035113251,1.0,1.0
1018,-27.31763681632536,82,0,20.89825891013903,1.0,1.0
1019,1.664193189977449,4,0,1.0025808588649683,1.0,1.0
1020,1.924604637484832,4,0,0.9183979163765811,1.0,1.0
1021,0.743904028702886,5,0,1.2731680609971945,1.0,1.0
1022,-26.21821264444248,68,0,17.0452515774931,1.0,1.0
1023,0.44179673892603694,3,2,0.7736432712119438,1.0,1.0
1024,1.442344518243436,4,0,0.8798790208872257,1.0,1.0
1025,1.5245364511392703,2,0,0.47441688413218164,1.0,1.0
1026,-0.31194600761815994,5,2,1.143079007303844,1.0,1.0
1027,1.5129738610449075,2,0,0.4778100194883813,1.0,1.0
1028,-20.63720471494808,47,0,11.226382703998274,1.0,1.0
1029,1.4499918195724768,3,0,0.6811556103629187,1.0,1.0
1030,-3.254293740880783,13,0,3.1898818130834603,1.0,1.0
1031,-8.951825224274684,18,8,4.741673888540165,1.0,1.0
1032,0.2723584975246921,3,0,0.7811802275006987,1.0,1.0
1033,1.3730196973375022,4,0,0.862435208277624,1.0,1.0
1034,1.053794240417997,5,0,1.1552850863503885,1.0,1.0
1035,1.2502126423454685,2,0,0.49309819170736824,1.0,1.0
1036,0.7517109992571751,2,1,0.5014089132866473,1.0,1.0
1037,1.5128708502626054,3,0,0.777852447150216,1.0,1.0
1038,-17.155399114501908,51,0,11.515965732190859,1.0,1.0
1039,0.9373678640369402,7,0,1.7209494893194586,1.0,1.0
1040,0.5217418762952134,5,0,1.2605641281493332,1.0,1.0
1041,-23.072169995131084,32,30,7.6730150133423605,1.0,1.0
1042,0.4297410302650523,6,1,1.390625673979518,1.0,1.0
1043,1.4469920437404813,3,0,0.7296968811789319,1.0,1.0
1044,0.8112533027856749,5,0,1.1848795004784438,1.0,1.0
1045,1.2578459155346922,2,0,0.49923603380856507,1.0,1.0
1046,0.7671330459942495,5,0,1.2717880792873233,1.0,1.0
1047,-11.317880401028427,34,2,8.076381967901991,1.0,1.0
1048,0.53429690059786,4,0,1.0416854709115124,1.0,1.0
1049,1.4909794899411026,3,0,0.7302061029467323,1.0,1.0
1050,1.062440858984298,6,0,1.593883855227176,1.0,1.0
1051,0.2796860553319491,4,0,0.9417249223061529,1.0,1.0
1052,1.31,1,0,0.24966526969588562,1.0,1.0
1053,0.7608046055172084,2,1,0.5201704921349505,1.0,1.0
1054,1.5469726185991608,2,0,0.49553691506866593,1.0,1.0
1055,1.4782534057261132,4,0,0.9841110128430459,1.0,1.0
1056,-1.2306031603294316,6,2,1.5187681547073482,1.0,1.0
1057,0.794929547023453,2,1,0.5662723637051998,1.0,1.0
1058,2.013935868228355,4,0,0.9871229065664231,1.0,1.0
1059,-11.628085498471053,39,0,9.920028070973895,1.0,1.0
1060,1.4591810721770324,3,0,0.7116458667127032,1.0,1.0
1061,1.4616710339832644,3,0,0.7150589307103956,1.0,1.0
1062,1.6100372632008269,4,0,0.9007988997313733,1.0,1.0
1063,0.4722601584996021,4,0,0.9435330391994139,1.0,1.0
1064,0.48862317184233467,3,2,0.7336402751111685,1.0,1.0
1065,-0.2266170551725013,3,1,0.7723840482958837,1.0,1.0
1066,1.4848095447963277,4,0,0.9752737565238963,1.0,1.0
1067,1.5116302195148723,2,0,0.44993340574500473,1.0,1.0
1068,1.1555270736754395,2,0,0.4046380131880273,1.0,1.0
1069,-6.769919562202498,21,0,4.719609642480583,1.0,1.0
1070,1.7616350614645495,3,0,0.7268901221182293,1.0,1.0
1071,-198.45743335684182,500,0,126.20125899138662,1.0,1.0
1072,1.4824196993384755,4,0,1.007090688890004,1.0,1.0
1073,1.01,1,0,0.2409303687313782,1.0,1.0
1074,1.43680455304305,3,0,0.6567709469922093,1.0,1.0
1075,1.687271591686725,4,0,0.9791729355304977,1.0,1.0
1076,0.9777640266447388,5,0,1.220805461090027,1.0,1.0
1077,1.7580200359107683,4,0,1.0334212723949214,1.0,1.0
1078,1.2826604216393709,2,0,0.5354477915641299,1.0,1.0
1079,1.6951077325507802,4,0,0.980768819108688,1.0,1.0
1080,1.2499889664222918,2,0,0.48074746940004287,1.0,1.0
1081,-0.5178732237314152,4,2,0.8790546111382046,1.0,1.0
1082,1.2515281082243976,2,0,0.48516358701986606,1.0,1.0
1083,-40.28913517963165,58,30,13.95395461673388,1.0,1.0
1084,-10.08262647600112,33,0,7.632992920932962,1.0,1.0
1085,0.4185119995137536,4,0,0.9968548046947501,1.0,1.0
1086,0.6871508815872364,5,0,1.1752585130675706,1.0,1.0
1087,-91.63259634124697,213,0,55.80273624043176,1.0,1.0
1088,1.2485802813052485,4,1,1.016013974417736,1.0,1.0
1089,-13.9023561474881,43,0,10.936052833527144,1.0,1.0
1090,1.5282264031606145,2,0,0.4751220420235674,1.0,1.0
1091,1.7761451867496556,3,0,0.7006784737727435,1.0,1.0
1092,1.6873452209968196,4,0,0.9732396938248109,1.0,1.0
1093,0.97978705409569,3,1,0.7488729536417241,1.0,1.0
1094,1.2056673839352225,2,0,0.4639030767996224,1.0,1.0
1095,-125.51970058104429,200,89,43.858660192932014,1.0,1.0
1096,1.9897047922979234,4,0,0.9178064026840071,1.0,1.0
1097,1.147501293930664,4,1,0.8608448181588036,1.0,1.0
1098,1.7744377971807177,3,0,0.6973473887190325,1.0,1.0
1099,-7.0613574067497975,25,0,6.533576666424992,1.0,1.0
1100,0.7954335383023483,4,0,0.9821290087787503,1.0,1.0
1101,0.35385927428587904,4,0,0.8693128474191929,1.0,1.0
1102,-38.893200574396886,100,0,23.754597373438738,1.0,1.0
1103,1.2233829503105702,2,0,0.4563925275482305,1.0,1.0
1104,-160.11567708108763,500,2,119.3818234909465,1.0,1.0
1105,1.570087749575544,4,0,1.0127763072679064,1.0,1.0
1106,1.5284003777199924,2,0,0.4461118379005601,1.0,1.0
1107,1.5111389129967239,2,0,0.4597476389492353,1.0,1.0
1108,1.5193549455832345,3,0,0.7543944727745596,1.0,1.0
1109,0.9784795738417844,3,1,0.7495256707124727,1.0,1.0
1110,1.1543785479771846,5,1,1.249828547174229,1.0,1.0
1111,1.961385117913642,5,0,1.2418168401433778,1.0,1.0
1112,1.239402176711164,3,0,0.6519250707297671,1.0,1.0
1113,1.2135738934968041,3,0,0.7071149925677517,1.0,1.0
1114,0.7190594153693942,2,1,0.4497698533575621,1.0,1.0
1115,0.3210202365671172,4,0,0.9760026827290518,1.0,1.0
1116,1.5105758921005543,4,0,1.0022351465975712,1.0,1.0
1117,-191.47937318053846,500,0,117.01642230606626,1.0,1.0
1118,-10.93681342731449,34,0,8.139990198332494,1.0,1.0
1119,0.7344047700907205,3,1,0.716085886645198,1.0,1.0
1120,1.01,1,0,0.23901612231207683,1.0,1.0
1121,1.0718791468184807,2,0,0.44380323622295753,1.0,1.0
1122,-189.60008104845275,500,0,118.83474012683736,1.0,1.0
1123,-201.4569962969833,500,33,118.28415561231704,1.0,1.0
1124,1.441253592176458,3,0,0.7035761941887146,1.0,1.0
1125,0.7340288790483185,4,0,0.9506506397340113,1.0,1.0
1126,0.005112017296020732,4,1,0.9739619161016937,1.0,1.0
1127,1.250868251498775,2,0,0.4839276613399349,1.0,1.0
1128,2.042161931790566,4,0,0.9533877802615419,1.0,1.0
1129,1.7361220998589513,3,0,0.7026393891306824,1.0,1.0
1130,1.7408420407701226,4,0,0.9702861873683168,1.0,1.0
1131,1.448303789182844,3,0,0.6443136863684422,1.0,1.0
1132,1.01,1,0,0.2535758544028472,1.0,1.0
1133,1.2401685456249265,2,0,0.4839036289792613,1.0,1.0
1134,-16.38022296178242,48,0,11.226265200666075,1.0,1.0
1135,0.7200461013431807,4,0,0.8453188838650996,1.0,1.0
1136,1.4617045360035512,3,0,0.6691622122426413,1.0,1.0
1137,1.31,1,0,0.2602919762021513,1.0,1.0
1138,-7.6837498521296,24,0,5.570147948142766,1.0,1.0
1139,0.6137464351590216,4,2,0.9253584853950692,1.0,1.0
1140,-31.6473648604939,41,36,10.224339766031987,1.0,1.0
1141,-1.2759012733186113,7,0,1.7019330340550263,1.0,1.0
1142,1.2332148411168053,2,0,0.5017208896884682,1.0,1.0
1143,1.487474590000951,3,0,0.7639734783068517,1.0,1.0
1144,-0.10991093139750518,4,1,1.0056205416748314,1.0,1.0
1145,-29.07926760242956,66,0,15.806530120000037,1.0,1.0
1146,-6.153856221829243,23,0,5.4667849097362975,1.0,1.0
1147,-24.3112724059251,43,21,10.201712737262607,1.0,1.0
1148,-6.7617900508246045,20,0,4.822600492503221,1.0,1.0
1149,-20.574460585267214,63,0,16.563631434541627,1.0,1.0
1150,-24.347227183410432,68,2,17.38091082761626,1.0,1.0
1151,-16.65544788259741,46,0,10.826284483765493,1.0,1.0
1152,-25.032420655738665,74,0,17.53016286551304,1.0,1.0
1153,1.4758629022192702,3,0,0.7110994291896267,1.0,1.0
1154,-39.38353710780926,105,1,25.995768347111365,1.0,1.0
1155,-0.5994275000760516,11,0,2.662070058408951,1.0,1.0
1156,0.43079661605265174,7,1,1.754357678184931,1.0,1.0
1157,-0.6086252241719052,7,1,1.5525251464511323,1.0,1.0
1158,-26.064317851939553,34,32,7.818556253727072,1.0,1.0
1159,1.976920401717936,4,0,1.022031787334373,1.0,1.0
1160,0.6116992855095555,4,2,0.8667510263301188,1.0,1.0
1161,1.253216847082748,2,0,0.508174910320006,1.0,1.0
1162,-14.449858975612877,42,1,8.080162452517248,1.0,1.0
1163,-58.72164135069105,208,0,46.26302493095155,1.0,1.0
1164,0.2099950621728517,3,0,0.7969869811257451,1.0,1.0
1165,0.4621382119491161,4,0,0.9982859015425546,1.0,1.0
1166,1.2267774757776952,2,0,0.47108055776023794,1.0,1.0
1167,1.1911153436608344,2,0,0.4722408349423415,1.0,1.0
1168,1.9410862933221567,5,0,1.153158849393923,1.0,1.0
1169,-0.00020475689912757833,4,1,0.9710566644213834,1.0,1.0
1170,1.6344634892653667,4,0,0.9357482530758212,1.0,1.0
1171,1.5387134690907915,2,0,0.49285782687186463,1.0,1.0
1172,-160.66746668886455,500,1,119.19595861994307,1.0,1.0
1173,1.2622477935707437,2,0,0.5163306552362734,1.0,1.0
1174,1.2246858929400168,2,0,0.46606939282251336,1.0,1.0
1175,0.9634963272394955,3,1,0.7038622664815755,1.0,1.0
1176,1.637963418739471,4,0,0.9252945834426543,1.0,1.0
1177,-1.0253858560521967,5,3,1.1517762770755113,1.0,1.0
1178,1.2568639737111345,2,0,0.4905216824811625,1.0,1.0
1179,1.9417497174294613,4,0,0.9096084046422961,1.0,1.0
1180,1.31,1,0,0.23724145009336933,1.0,1.0
1181,-0.2597752008707397,4,1,0.9495561137349454,1.0,1.0
1182,-18.942669437943444,51,1,11.740494817835518,1.0,1.0
1183,0.9048677961417669,3,1,0.6460729248614872,1.0,1.0
1184,1.2470263740381657,2,0,0.4631735131523848,1.0,1.0
1185,1.2350098983071516,2,0,0.4480051265910131,1.0,1.0
1186,0.840863199090942,3,1,0.6985014806600738,1.0,1.0
1187,-8.264781133178081,23,0,5.347464950615109,1.0,1.0
1188,1.4728846031729503,3,0,0.7140630529217902,1.0,1.0
1189,-20.539352327961975,57,0,13.331661272688079,1.0,1.0
1190,1.7139196644631989,5,0,1.243081390564899,1.0,1.0
1191,-11.382955296861148,37,1,8.264994308934707,1.0,1.0
1192,1.0119674140864288,3,1,0.7278824719618355,1.0,1.0
1193,1.2128638184200742,4,1,0.960713771153687,1.0,1.0
1194,0.5240937031282955,4,0,1.0183824781593,1.0,1.0
1195,1.6331412401892247,4,0,0.9242003335008528,1.0,1.0
1196,1.0226425388427225,4,1,0.8553706804310949,1.0,1.0
1197,-7.052325347860217,26,0,7.259741961873616,1.0,1.0
1198,1.4903822117005727,3,0,0.7335802813748149,1.0,1.0
1199,1.522756014261494,2,0,0.4865156303654153,1.0,1.0
1200,0.7632431005935254,2,1,0.5097379645607266,1.0,1.0
1201,0.6031387356250412,4,0,0.9992145201092081,1.0,1.0
1202,-122.75581054939335,322,1,78.2443392298885,1.0,1.0
1203,-25.061117836159408,57,0,15.035273354078504,1.0,1.0
1204,1.8836881610890548,4,0,0.8461013123942818,1.0,1.0
1205,1.4084587833491138,3,0,0.7045961827020418,1.0,1.0
1206,1.2130790379583805,2,0,0.46395787788231535,1.0,1.0
1207,-11.237713212591945,38,0,9.19355620351803,1.0,1.0
1208,0.7985278049969201,4,0,0.9788479047222991,1.0,1.0
1209,1.3093369536742776,1,0,0.23371303189696357,1.0,1.0
1210,1.533841537262704,2,0,0.4753149199754853,1.0,1.0
1211,-6.605900287731172,25,0,6.516454604541955,1.0,1.0
1212,-16.38139844928341,52,0,12.561788129263018,1.0,1.0
1213,1.2333819084224054,2,0,0.4868089153011663,1.0,1.0
1214,-188.1844637594506,500,0,123.61542769372173,1.0,1.0
1215,0.5199672964415066,5,0,1.2750286127356034,1.0,1.0
1216,-10.92739327744848,37,0,9.875192504149268,1.0,1.0
1217,-6.3581787729336625,10,7,2.3452998316075546,1.0,1.0
1218,0.726983564168119,2,1,0.46149542640589425,1.0,1.0
1219,1.5025954430061872,3,0,0.7644065860449032,1.0,1.0
1220,0.2066748219676139,5,1,1.2019778162216763,1.0,1.0
1221,-9.375187985917908,31,0,8.321883693455339,1.0,1.0
1222,-41.26442387315275,94,3,23.654108378464542,1.0,1.0
1223,1.6894074138025825,3,0,0.7709698317980604,1.0,1.0
1224,0.5494603967053459,4,0,1.0221865091019824,1.0,1.0
1225,-12.74459249150068,40,2,10.178393561050248,1.0,1.0
1226,0.7610878136457583,2,1,0.5035496344898633,1.0,1.0
1227,-243.87181497410722,500,11,120.25900009500967,1.0,1.0
1228,0.6766088293297321,2,1,0.44193725046768184,1.0,1.0
1229,1.562757282232291,2,0,0.4879139247674375,1.0,1.0
1230,0.4768956632150786,4,0,0.967248262462637,1.0,1.0
1231,-186.63129612436765,500,0,126.18848354849604,1.0,1.0
1232,0.13473458238430513,9,0,2.1415823797578364,1.0,1.0
1233,0.7460926216948625,2,1,0.45174950090656524,1.0,1.0
1234,0.18909025295000503,3,0,0.7002755842322179,1.0,1.0
1235,-200.68456109782585,500,0,104.58222594300936,1.0,1.0
1236,1.5069660867532177,3,0,0.7446059899868137,1.0,1.0
1237,-86.75439331033608,231,0,57.62578433437508,1.0,1.0
1238,1.453770002133619,3,0,0.7085351740359875,1.0,1.0
1239,0.3565350797424215,3,2,0.7109791455673883,1.0,1.0
1240,-5.253046144741663,20,0,4.713255555140799,1.0,1.0
1241,-8.77660985442529,28,0,6.6242484071300485,1.0,1.0
1242,1.4961059066378435,3,0,0.7167749269934123,1.0,1.0
1243,1.4778451735116889,3,0,0.7103863837590988,1.0,1.0
1244,1.0204506203648571,2,0,0.4585713922502844,1.0,1.0
1245,0.9926802040560628,3,1,0.7238292812273477,1.0,1.0
1246,-17.11500040352564,52,0,13.720802756812821,1.0,1.0
1247,1.771997265794246,3,0,0.6635729015212743,1.0,1.0
1248,-21.500516216177473,37,19,8.556954595771305,1.0,1.0
1249,1.4402167040563727,4,0,0.9808924862140901,1.0,1.0
1250,1.6982911468912982,5,0,1.2120057410875502,1.0,1.0
1251,-0.25361335340926894,4,1,0.9698428817638411,1.0,1.0
1252,1.1068522702304435,5,1,1.204815647362664,1.0,1.0
1253,-16.07477404456309,23,22,5.731460020599645,1.0,1.0
1254,1.7316398501235892,4,0,0.969526029100106,1.0,1.0
1255,1.31,1,0,0.24239938913845277,1.0,1.0
1256,-16.583869354536755,54,0,12.936090213225429,1.0,1.0
1257,1.3077765376854793,2,0,0.5876016182955076,1.0,1.0
1258,1.2643020444818438,2,0,0.49525798852631664,1.0,1.0
1259,1.3679924986708347,3,0,0.738921553649727,1.0,1.0
1260,1.7491212304196737,3,0,0.7014928973157817,1.0,1.0
1261,0.0011383613514683866,4,1,0.963407285223312,1.0,1.0
1262,1.656414576897075,4,0,0.9004821497379257,1.0,1.0
1263,-0.5018818509926801,4,2,0.9990333574391633,1.0,1.0
1264,-11.989769538425115,38,1,8.68657038258527,1.0,1.0
1265,1.2398355453385568,2,0,0.47726097882705487,1.0,1.0
1266,-29.993513796186164,66,2,16.843638188171646,1.0,1.0
1267,0.9112027610934598,3,1,0.6636773830992628,1.0,1.0
1268,1.3179120971976683,3,0,0.7081929191251721,1.0,1.0
1269,-42.12663860159835,73,35,18.801131099230723,1.0,1.0
1270,0.951561368041891,3,1,0.6893648787585174,1.0,1.0
1271,1.4900685954392856,4,0,0.9634355965963524,1.0,1.0
1272,-194.24287980977704,500,0,113.97012086390389,1.0,1.0
1273,-23.424035528344977,71,0,19.224781557665136,1.0,1.0
1274,-54.17580340039966,81,40,18.23121044505308,1.0,1.0
1275,-20.667726697756276,58,0,12.99052748190637,1.0,1.0
1276,-31.169244444607628,88,0,19.835745478089212,1.0,1.0
1277,1.6844839534748464,3,0,0.627402040233149,1.0,1.0
1278,1.0873025962777156,2,0,0.5179951350806706,1.0,1.0
1279,-29.5308822133315,96,0,22.393129484032883,1.0,1.0
1280,1.483179121885605,3,0,0.7175091062145704,1.0,1.0
1281,1.636857793172235,4,0,0.9125813153254807,1.0,1.0
1282,1.31,1,0,0.1888913512838885,1.0,1.0
1283,-0.4798491832021723,5,2,1.2613888578175867,1.0,1.0
1284,-4.055548801536406,10,6,2.3909989611676403,1.0,1.0
1285,1.7663566650731912,3,0,0.690029699423254,1.0,1.0
1286,0.6670614483267321,5,0,1.1998012932950597,1.0,1.0
1287,1.2833351891373241,2,0,0.5422419524940221,1.0,1.0
1288,-9.116932613670953,36,0,8.670547170750607,1.0,1.0
1289,1.289521090334953,2,0,0.5365477874529634,1.0,1.0
1290,-49.658089088669925,138,0,36.647244395203494,1.0,1.0
1291,1.7594121092763808,3,0,0.7140663982114986,1.0,1.0
1292,1.801854033677111,4,0,0.9632473277271179,1.0,1.0
1293,-7.055318424405767,24,0,5.492822283809521,1.0,1.0
1294,-194.9954968413312,500,0,120.28008808458725,1.0,1.0
1295,1.5617124152670163,3,0,0.8403252350237982,1.0,1.0
1296,0.7611296573936894,6,0,1.5173540259421092,1.0,1.0
1297,0.42325015220008533,4,0,0.9851193571044901,1.0,1.0
1298,1.726882428174573,3,0,0.6232590260325447,1.0,1.0
1299,1.2664674961733147,6,0,1.470984004228925,1.0,1.0
1300,-277.9319493834409,500,169,119.30506813815339,1.0,1.0
1301,1.4210776693562308,3,0,0.7363549415088531,1.0,1.0
1302,1.427509879539022,3,0,0.7604208690712233,1.0,1.0
1303,1.4816017160667854,3,0,0.7056080737552518,1.0,1.0
1304,1.5998604497728408,5,0,1.109280983866906,1.0,1.0
1305,-153.35775337360485,500,0,121.26973199885742,1.0,1.0
1306,1.1519066058747076,2,0,0.4280385539567647,1.0,1.0
1307,-29.31106429784688,83,0,18.869210535810943,1.0,1.0
1308,0.7829557858101308,4,0,0.9641138541818831,1.0,1.0
1309,1.4810341764596364,3,0,0.7461870190166595,1.0,1.0
1310,0.9532003922352368,3,1,0.701497296461697,1.0,1.0
1311,-12.607449653851553,34,0,8.621509831909247,1.0,1.0
1312,-43.759229045947045,119,0,27.195536710422534,1.0,1.0
1313,1.4892916907401403,3,0,0.7397515795183052,1.0,1.0
1314,2.016874084888997,4,0,0.9526271552247298,1.0,1.0
1315,1.7524371142539792,4,0,0.985821926116191,1.0,1.0
1316,0.7800326611887297,4,0,0.9507297996643318,1.0,1.0
1317,-25.249149006899987,76,0,19.46331440535579,1.0,1.0
1318,0.7377344490032297,2,1,0.4816039936317743,1.0,1.0
1319,0.2629158892825094,4,0,1.0143361532392552,1.0,1.0
1320,-17.79283693583603,51,0,11.123480865136411,1.0,1.0
1321,-0.8361997776170511,7,1,1.6497851191296733,1.0,1.0
1322,-17.147764565590826,48,0,10.726977289314595,1.0,1.0
1323,1.373491349804347,3,0,0.684965743852709,1.0,1.0
