step,loss,latency,bandwidth
2998,0.0012541882050768642,0.21837429152228596,1.0
2999,0.0020821119109282675,0.21837429152228596,1.0
3000,0.0076688928073605205,0.21837429152228596,1.0
3001,0.0019688565158654556,0.21837429152228596,1.0
3002,0.0003985825831309915,0.21837429152228596,1.0
3003,0.0014439837178313508,0.21837429152228596,1.0
3004,0.00047785830568001933,0.21837429152228596,1.0
3005,0.0014293609644348126,0.21837429152228596,1.0
3006,0.004032462928407373,0.1915782667158631,1.0
3007,0.000312718783432361,0.22106410789581787,1.0
3008,0.014857687196816023,0.27681147553179203,1.0
3009,0.002293458512871758,0.27681147553179203,1.0
3010,0.010531103342834445,0.2630796756392694,1.0
3011,0.0018196153398329375,0.24618499422714446,1.0
3012,0.002659109605471705,0.23435260270730585,1.0
3013,0.0016912162591264702,0.21837429152228596,1.0
3014,0.0039696761861627424,0.21837429152228596,1.0
3015,0.0012472810513399209,0.21837429152228596,1.0
3016,0.002043860084946993,0.21837429152228596,1.0
3017,0.0017294707142878627,0.21837429152228596,1.0
3018,0.006754148686170082,0.21837429152228596,1.0
3019,0.0010888314121939465,0.21837429152228596,1.0
3020,0.004603784057197304,0.21837429152228596,1.0
3021,0.0031347423382823746,0.21837429152228596,1.0
3022,0.0027583345504001966,0.21837429152228596,1.0
3023,0.0004653819194828818,0.21837429152228596,1.0
3024,0.0013657595525314809,0.21837429152228596,1.0
3025,0.009493071862104224,0.21837429152228596,1.0
3026,0.0027875823063199957,0.21837429152228596,1.0
3027,0.003465579986046726,0.21837429152228596,1.0
3028,0.006573731907983316,0.21837429152228596,1.0
3029,0.0017007380723027968,0.21837429152228596,1.0
3030,0.0007456724443774424,0.21669953173426565,1.0
3031,0.005884189049888078,0.21669953173426565,1.0
3032,0.0005833387069511126,0.21669953173426565,1.0
3033,0.01233353003070701,0.21669953173426565,1.0
3034,0.0024572058351814544,0.21669953173426565,1.0
3035,0.004292481544772624,0.21669953173426565,1.0
3036,0.008713811196070044,0.21669953173426565,1.0
3037,0.016383719566787695,0.21669953173426565,1.0
3038,0.0013960343129404366,0.21669953173426565,1.0
3039,0.002398461896025291,0.21669953173426565,1.0
3040,0.0014814252316577242,0.21669953173426565,1.0
3041,0.0013367647573627674,0.21669953173426565,1.0
3042,0.0011180442609226623,0.21669953173426565,1.0
3043,0.008588843167314094,0.21669953173426565,1.0
3044,0.004573002879387349,0.21669953173426565,1.0
3045,0.011262252921310334,0.21669953173426565,1.0
3046,0.0008243580486288255,0.21669953173426565,1.0
3047,0.002233384838115501,0.21669953173426565,1.0
3048,0.007162004728329005,0.21669953173426565,1.0
3049,0.0011777038419068097,0.21669953173426565,1.0
3050,0.0023655612387982264,0.21669953173426565,1.0
3051,0.0015677614393882426,0.21669953173426565,1.0
3052,0.009180895423915937,0.21669953173426565,1.0
3053,0.0009474238597494081,0.21669953173426565,1.0
3054,0.009812508425497583,0.21669953173426565,1.0
3055,0.0088434487678769,0.21669953173426565,1.0
3056,0.0009432165024888518,0.21669953173426565,1.0
3057,0.0010244053161486083,0.21669953173426565,1.0
3058,0.0012678797726405873,0.21669953173426565,1.0
3059,0.001665242026132615,0.21669953173426565,1.0
3060,0.0005711571232157752,0.21669953173426565,1.0
3061,0.0006976677685818135,0.23292648075969832,1.0
3062,0.000992068839586582,0.25821739574406627,1.0
3063,0.0009471798989193179,0.2358720434862834,1.0
3064,0.007500590134816312,0.2012773890377758,1.0
3065,0.0009569685336787504,0.2209717276922747,1.0
3066,0.0019530027284673948,0.23435260270730585,1.0
3067,0.0008521449449015249,0.21837429152228596,1.0
3068,0.004150234834179937,0.21669953173426565,1.0
3069,0.0014127759652565498,0.23292648075969832,1.0
3070,0.008219163608417488,0.23292648075969832,1.0
3071,0.000956602069246362,0.23292648075969832,1.0
3072,0.001640267985827385,0.25821739574406627,1.0
3073,0.0010876023858518544,0.2358720434862834,1.0
3074,0.007138341937950083,0.2012773890377758,1.0
3075,0.002420831539942864,0.2209717276922747,1.0
3076,0.0010714473530153256,0.23435260270730585,1.0
3077,0.009001377071374876,0.21837429152228596,1.0
3078,0.0008643454793794726,0.21669953173426565,1.0
3079,0.001282829499243592,0.23292648075969832,1.0
3080,0.0010764142538724143,0.25821739574406627,1.0
3081,0.001673823008073155,0.2358720434862834,1.0
3082,0.009346119891814487,0.2012773890377758,1.0
3083,0.0009186130746321968,0.2209717276922747,1.0
3084,0.0029678067464176967,0.23435260270730585,1.0
3085,0.0010725814397452285,0.21307525963195723,1.0
3086,0.0007823701375156523,0.2209717276922747,1.0
3087,0.0005561533573110332,0.23435260270730585,1.0
3088,0.001464191476804855,0.21837429152228596,1.0
3089,0.0007696803740708094,0.21669953173426565,1.0
3090,0.0009138201910638219,0.23292648075969832,1.0
3091,0.0005567097378633857,0.25821739574406627,1.0
3092,0.001247077438699718,0.2358720434862834,1.0
3093,0.000777847434357778,0.2012773890377758,1.0
3094,0.0005589445428574715,0.2209717276922747,1.0
3095,0.0005838872224590619,0.23435260270730585,1.0
3096,0.0006502963287118397,0.21837429152228596,1.0
3097,0.0015666579606733915,0.21669953173426565,1.0
3098,0.00047993686968875974,0.23292648075969832,1.0
3099,0.00018252065661335265,0.25821739574406627,1.0
3100,0.0005016750871169426,0.2358720434862834,1.0
3101,0.0004285201065782533,0.2012773890377758,1.0
3102,0.00027184062030306984,0.23089581264045952,1.0
3103,0.00028156853243497306,0.2537344383780079,1.0
3104,0.0003184585295380437,0.25821739574406627,1.0
3105,0.0009064382706477432,0.2358720434862834,1.0
3106,0.0009069616107867629,0.2012773890377758,1.0
3107,0.0078076521543029,0.2209717276922747,1.0
3108,0.00048581397982888576,0.2209717276922747,1.0
3109,0.00027063201967504245,0.2209717276922747,1.0
3110,0.0004456300426481779,0.2209717276922747,1.0
3111,0.0005392139092352095,0.2209717276922747,1.0
3112,0.0005388106322597116,0.2209717276922747,1.0
3113,0.0004541065536410315,0.2209717276922747,1.0
3114,0.0003904069816663722,0.2209717276922747,1.0
3115,0.0002847741924064507,0.2209717276922747,1.0
3116,0.0001280463004650213,0.2209717276922747,1.0
3117,0.00012049098380493561,0.2209717276922747,1.0
3118,0.0002824744286641564,0.2209717276922747,1.0
3119,0.0009495450816407887,0.2209717276922747,1.0
3120,0.00019439292851595801,0.2209717276922747,1.0
3121,0.00023131628529256325,0.2209717276922747,1.0
3122,0.0013129175564732263,0.2209717276922747,1.0
3123,0.00019166373153119988,0.2209717276922747,1.0
3124,0.007717221028984805,0.2209717276922747,1.0
3125,0.0003148822573421353,0.2209717276922747,1.0
3126,0.0003441148576470767,0.2209717276922747,1.0
3127,0.007027959545625416,0.2209717276922747,1.0
3128,0.0003436011978206713,0.2209717276922747,1.0
3129,0.00029000712487433814,0.2209717276922747,1.0
3130,0.0003578679960978149,0.2209717276922747,1.0
3131,0.00031803929545480504,0.2209717276922747,1.0
3132,0.00018918634568904443,0.2209717276922747,1.0
3133,0.0002487046478705147,0.2209717276922747,1.0
3134,0.0002343018720685746,0.2209717276922747,1.0
3135,0.00024379958265040346,0.21788866365434645,1.0
3136,0.0001577956388534567,0.21788866365434645,1.0
3137,0.005535090875827224,0.2209717276922747,1.0
3138,0.0002823456806180701,0.2209717276922747,1.0
3139,0.0003775797546422127,0.2209717276922747,1.0
3140,0.00022079453095597866,0.2209717276922747,1.0
3141,0.0015650812211434526,0.2209717276922747,1.0
3142,0.00046652531270586123,0.23435260270730585,1.0
3143,0.00022635222129063925,0.21837429152228596,1.0
3144,0.009815012807527753,0.21669953173426565,1.0
3145,0.00022800301936028172,0.23292648075969832,1.0
3146,0.00834795784179862,0.23292648075969832,1.0
3147,0.0016343680925328266,0.23292648075969832,1.0
3148,0.0002722631044229452,0.23292648075969832,1.0
3149,0.0019838760560534725,0.23292648075969832,1.0
3150,0.0002792887272305407,0.23292648075969832,1.0
3151,0.00019272475001563932,0.23292648075969832,1.0
3152,0.0004050505105766843,0.23292648075969832,1.0
3153,0.015331800085766456,0.23280820220933293,1.0
3154,0.00022932636802823117,0.22534385641358412,1.0
3155,0.0019474105542050698,0.22840297484282301,1.0
3156,0.0010294789570881222,0.21377873099196298,1.0
3157,0.0013504226698966926,0.20448533051994905,1.0
3158,0.014548274466094448,0.20448533051994905,1.0
3159,0.012314463724964581,0.20448533051994905,1.0
3160,0.00474693495675253,0.20448533051994905,1.0
3161,0.0020862421922181046,0.20448533051994905,1.0
3162,0.002117914902045201,0.20448533051994905,1.0
3163,0.010283555448303274,0.20448533051994905,1.0
3164,0.0015094174157774907,0.20448533051994905,1.0
3165,0.0011520525530357077,0.20448533051994905,1.0
3166,0.0019527945147861687,0.20448533051994905,1.0
3167,0.002160063723342956,0.20448533051994905,1.0
3168,0.001992602653684573,0.20448533051994905,1.0
3169,0.013461388212712427,0.20448533051994905,1.0
3170,0.008812390330856875,0.20448533051994905,1.0
3171,0.008615056554034968,0.20448533051994905,1.0
3172,0.0023720479033639327,0.20448533051994905,1.0
3173,0.0016539656893242703,0.20448533051994905,1.0
3174,0.0014752844938576083,0.20642287628467035,1.0
3175,0.0024613448153070925,0.23553483081228813,1.0
3176,0.008508932657994166,0.23684707117167342,1.0
3177,0.0023282829220021032,0.23684707117167342,1.0
3178,0.0020916332370058115,0.23684707117167342,1.0
3179,0.000987672014865069,0.23684707117167342,1.0
3180,0.002280632274657246,0.23684707117167342,1.0
3181,0.0027727381124667268,0.23684707117167342,1.0
3182,0.0020823692481108857,0.23684707117167342,1.0
3183,0.001946328302164117,0.23684707117167342,1.0
3184,0.007097554961333578,0.23684707117167342,1.0
3185,0.0010690752070123173,0.23684707117167342,1.0
3186,0.008303636888211275,0.23684707117167342,1.0
3187,0.002127899564065181,0.23684707117167342,1.0
3188,0.0019242003480826621,0.23684707117167342,1.0
3189,0.008133076540573714,0.23684707117167342,1.0
3190,0.00904871881267498,0.23684707117167342,1.0
3191,0.0012674931470425563,0.23684707117167342,1.0
3192,0.004018721478901343,0.23684707117167342,1.0
3193,0.0013357378460182503,0.23684707117167342,1.0
3194,0.0013151698719134355,0.23684707117167342,1.0
3195,0.0010338995508558445,0.23684707117167342,1.0
3196,0.0014856125974468633,0.23684707117167342,1.0
3197,0.0010640726848048115,0.23684707117167342,1.0
3198,0.0016430787431207102,0.23684707117167342,1.0
3199,0.0008178037889217035,0.23684707117167342,1.0
3200,0.00092647115904552,0.23684707117167342,1.0
3201,0.0008662613909124174,0.23684707117167342,1.0
3202,0.0006891802870925334,0.23684707117167342,1.0
3203,0.0019639217856151866,0.23684707117167342,1.0
3204,0.00054796852035457,0.23684707117167342,1.0
3205,0.0017278774022689374,0.23684707117167342,1.0
3206,0.0007893238587600767,0.23684707117167342,1.0
3207,0.00855764370394033,0.2246239738817939,1.0
3208,0.0008275283214746881,0.23553483081228813,1.0
3209,0.002289779236603977,0.23684707117167342,1.0
3210,0.0012405880120355413,0.23684707117167342,1.0
3211,0.0008497663045680661,0.23684707117167342,1.0
3212,0.0009969362460723469,0.23684707117167342,1.0
3213,0.007383255642016924,0.23684707117167342,1.0
3214,0.0004348605773009102,0.23684707117167342,1.0
3215,0.0005276282969007757,0.23684707117167342,1.0
3216,0.008944671092346078,0.23684707117167342,1.0
3217,0.006678558665850688,0.23684707117167342,1.0
3218,0.0007688856518377391,0.23684707117167342,1.0
3219,0.0006513608964494557,0.23684707117167342,1.0
3220,0.001108393599312928,0.23684707117167342,1.0
3221,0.0008462945974186262,0.23684707117167342,1.0
3222,0.00032756634897486035,0.23684707117167342,1.0
3223,0.000711832378753837,0.23684707117167342,1.0
3224,0.000406913532594197,0.23684707117167342,1.0
3225,0.0014104322737188905,0.23684707117167342,1.0
3226,0.0005616400462695564,0.23684707117167342,1.0
3227,0.0002972893254774805,0.23684707117167342,1.0
3228,0.00025227013091489424,0.23684707117167342,1.0
3229,0.000243388495090568,0.23684707117167342,1.0
3230,0.007468495966924109,0.22647018427976395,1.0
3231,0.007236595623549994,0.23915797757114954,1.0
3232,0.004816576288881542,0.22932895046207438,1.0
3233,0.0008700291684755994,0.2380923642643566,1.0
3234,0.00017242059362441198,0.2372259367786805,1.0
3235,0.00768226941400307,0.20743536291577672,1.0
3236,0.001476730446144468,0.19340390376498245,1.0
3237,0.00040307919098490506,0.22481923851581914,1.0
3238,0.0006154327671329801,0.22481923851581914,1.0
3239,0.0007579994902218901,0.22481923851581914,1.0
3240,0.0006249562410000069,0.22481923851581914,1.0
3241,0.0018908730201247501,0.22481923851581914,1.0
3242,0.00644024646730421,0.22481923851581914,1.0
3243,0.0006782809884370651,0.22481923851581914,1.0
3244,0.0017396804150498495,0.22481923851581914,1.0
3245,0.010936321866865984,0.22481923851581914,1.0
3246,0.0006430353731811465,0.22481923851581914,1.0
3247,0.000675579507698199,0.22481923851581914,1.0
3248,0.0006550525144559582,0.22481923851581914,1.0
3249,0.0002548610810844139,0.22481923851581914,1.0
3250,0.0007936550414822394,0.22481923851581914,1.0
3251,0.00828125504913536,0.22481923851581914,1.0
3252,0.0004991833267107805,0.22481923851581914,1.0
3253,0.0006595799802076853,0.22481923851581914,1.0
3254,0.00045196378380667126,0.22481923851581914,1.0
3255,0.000881071062531904,0.23670090770861152,1.0
3256,0.009718209720453631,0.23670090770861152,1.0
3257,0.0004306858028108235,0.22481923851581914,1.0
3258,0.0017853702446584078,0.22481923851581914,1.0
3259,0.0004533742986298696,0.22481923851581914,1.0
3260,0.00026622626771003995,0.22481923851581914,1.0
3261,0.007025667632168015,0.22481923851581914,1.0
3262,0.000370750222820079,0.22235848783635295,1.0
3263,0.0011474627531683525,0.22160403414323418,1.0
3264,0.0006061092102875654,0.2445884086100365,1.0
3265,0.00030209139797248455,0.2445884086100365,1.0
3266,0.006656376104976552,0.2445884086100365,1.0
3267,0.0004978055147872684,0.2553097680826011,1.0
3268,0.0005030399111239995,0.2510370381819814,1.0
3269,0.0009141157548371935,0.2498865959472684,1.0
3270,0.0005386789000488396,0.26912587545414335,1.0
3271,0.0002926865037758563,0.2669814099954135,1.0
3272,0.00023064227301905526,0.227252219483549,1.0
3273,0.000350631851568342,0.23378337580867048,1.0
3274,0.0003303670700492953,0.23028752732616253,1.0
3275,0.00025925086747844394,0.2214047655221725,1.0
3276,0.006240828039679443,0.21651802278753354,1.0
3277,0.0006977752667741979,0.21651802278753354,1.0
3278,0.0005536775469095925,0.21651802278753354,1.0
3279,0.00042041790223213565,0.21651802278753354,1.0
3280,0.001191165367766557,0.21651802278753354,1.0
3281,0.0003731663008158978,0.21651802278753354,1.0
3282,0.0013891095225339457,0.21651802278753354,1.0
3283,0.00289048644559026,0.21651802278753354,1.0
3284,0.00030839492279096444,0.21651802278753354,1.0
3285,0.0003134942395827269,0.21651802278753354,1.0
3286,0.0008342197031687608,0.21651802278753354,1.0
3287,0.00026120835907774944,0.21651802278753354,1.0
3288,0.015099300902483662,0.21651802278753354,1.0
3289,0.00828581079305263,0.21651802278753354,1.0
3290,0.0031749999092163597,0.21651802278753354,1.0
3291,0.008344430758937083,0.21651802278753354,1.0
3292,0.0012001013683019205,0.21651802278753354,1.0
3293,0.0004024515786886207,0.21651802278753354,1.0
3294,0.0014097549540037985,0.21651802278753354,1.0
3295,0.009542210653316174,0.21651802278753354,1.0
3296,0.009305418404859874,0.21651802278753354,1.0
3297,0.009373063487456272,0.21651802278753354,1.0
3298,0.0025742753170115524,0.21651802278753354,1.0
3299,0.0011978187304918229,0.23566954509040716,1.0
3300,0.014850669925443125,0.23566954509040716,1.0
3301,0.001216219338019743,0.23566954509040716,1.0
3302,0.0012320461748848257,0.23566954509040716,1.0
3303,0.0021703577166737867,0.21651802278753354,1.0
3304,0.011844922579353153,0.21651802278753354,1.0
3305,0.009825594897862352,0.21651802278753354,1.0
3306,0.004061564679020288,0.21651802278753354,1.0
3307,0.0042160466439625545,0.21651802278753354,1.0
3308,0.003323516822325756,0.21123473370548693,1.0
3309,0.0034163017681502943,0.22521579214962498,1.0
3310,0.0048571760596911075,0.2358576716295978,1.0
3311,0.007931705054314602,0.2214047655221725,1.0
3312,0.010324253843821915,0.21123473370548693,1.0
3313,0.0027936143296879764,0.22521579214962498,1.0
3314,0.0009946515972078934,0.2358576716295978,1.0
3315,0.008525450289301517,0.2214047655221725,1.0
3316,0.0022283555305960545,0.21123473370548693,1.0
3317,0.007452771122255278,0.22521579214962498,1.0
3318,0.009859690099862298,0.2358576716295978,1.0
3319,0.0010298475025954247,0.2214047655221725,1.0
3320,0.008862548960281331,0.21123473370548693,1.0
3321,0.0011835913417831815,0.22521579214962498,1.0
3322,0.0027140982588863766,0.2358576716295978,1.0
3323,0.0018783378018535492,0.2214047655221725,1.0
3324,0.0015385400031040926,0.21123473370548693,1.0
3325,0.0034789532878458703,0.22521579214962498,1.0
3326,0.003814820943857525,0.2358576716295978,1.0
3327,0.0027842944358716193,0.2214047655221725,1.0
3328,0.0010659273828006273,0.21123473370548693,1.0
3329,0.015083893482799409,0.22521579214962498,1.0
3330,0.0026009847272652157,0.2358576716295978,1.0
3331,0.0009574739786295121,0.2214047655221725,1.0
3332,0.0021467918217096217,0.21123473370548693,1.0
3333,0.014597179129261171,0.22521579214962498,1.0
3334,0.0088824112150667,0.2358576716295978,1.0
3335,0.009969086169408923,0.2214047655221725,1.0
3336,0.007700064444346019,0.21123473370548693,1.0
3337,0.004148749239890781,0.22521579214962498,1.0
3338,0.003172156514196227,0.2358576716295978,1.0
3339,0.0013398540271968343,0.2214047655221725,1.0
3340,0.0017981599582872184,0.21123473370548693,1.0
3341,0.0026797897628608467,0.23495338141808664,1.0
3342,0.002208073708519403,0.25672103356591974,1.0
3343,0.0013064037440692106,0.2120358505368348,1.0
3344,0.0010026254390152766,0.19307290349950545,1.0
3345,0.0004939238776437876,0.22521579214962498,1.0
3346,0.00169058673040199,0.2358576716295978,1.0
3347,0.0009991832378400847,0.2214047655221725,1.0
3348,0.0011423364490222737,0.21123473370548693,1.0
3349,0.0022572631079921263,0.22521579214962498,1.0
3350,0.0010555812869591473,0.2358576716295978,1.0
3351,0.0025863676032659515,0.2214047655221725,1.0
3352,0.0009709825241176597,0.21123473370548693,1.0
3353,0.003071701051322123,0.22521579214962498,1.0
3354,0.003311383333840487,0.2358576716295978,1.0
3355,0.0008886417226400614,0.2214047655221725,1.0
3356,0.0006796895792843907,0.21123473370548693,1.0
3357,0.002240459577798539,0.22521579214962498,1.0
3358,0.0008707623212242879,0.2358576716295978,1.0
3359,0.003218496939566608,0.2214047655221725,1.0
3360,0.0020730537460232706,0.21123473370548693,1.0
3361,0.0015278348810015164,0.22521579214962498,1.0
3362,0.003508642486246785,0.2358576716295978,1.0
3363,0.0004276953586735354,0.2214047655221725,1.0
3364,0.0005795651910434427,0.21123473370548693,1.0
3365,0.0005935452051516935,0.22521579214962498,1.0
3366,0.0009824349662560048,0.2358576716295978,1.0
3367,0.0010811430496579033,0.2214047655221725,1.0
3368,0.0007815555464811899,0.21123473370548693,1.0
3369,0.0003967626240439542,0.22521579214962498,1.0
3370,0.0005814923595804335,0.2358576716295978,1.0
3371,0.00021884312806007787,0.2214047655221725,1.0
3372,0.0008129740493073442,0.21123473370548693,1.0
3373,0.0008685226102745434,0.22521579214962498,1.0
3374,0.007740347325959818,0.22521579214962498,1.0
3375,0.011784323241401582,0.22521579214962498,1.0
3376,0.0007073311653803812,0.22521579214962498,1.0
3377,0.0012926072234733168,0.22521579214962498,1.0
3378,0.0006267551817024937,0.22521579214962498,1.0
3379,0.011802805888630225,0.22521579214962498,1.0
3380,0.007320979158749045,0.22521579214962498,1.0
3381,0.01183160041818835,0.22521579214962498,1.0
3382,0.004892438026341733,0.22521579214962498,1.0
3383,0.0006705585156109852,0.22521579214962498,1.0
3384,0.0012356125892908527,0.22521579214962498,1.0
3385,0.003444139365708844,0.19307290349950545,1.0
3386,0.0017371420274379845,0.19307290349950545,1.0
3387,0.005560474257625108,0.22521579214962498,1.0
3388,0.005053335454923573,0.22521579214962498,1.0
3389,0.008702893670327266,0.21123473370548693,1.0
3390,0.0007852851876276486,0.21123473370548693,1.0
3391,0.0028961036818393833,0.22521579214962498,1.0
3392,0.0020924897420603137,0.22521579214962498,1.0
3393,0.0019560547943446053,0.23560229560859125,1.0
3394,0.006896591185917019,0.2609911000501533,1.0
3395,0.001456984847341307,0.2730296761851726,1.0
3396,0.0014805235761296727,0.2705367771992659,1.0
3397,0.009909220968510534,0.21483805083288465,1.0
3398,0.0048325883479203545,0.21483805083288465,1.0
3399,0.0010729630309542291,0.21483805083288465,1.0
3400,0.0026820227260969986,0.21483805083288465,1.0
3401,0.0010972001498684375,0.21483805083288465,1.0
3402,0.0004888006750207769,0.20996931451253317,1.0
3403,0.0075963266425700116,0.20996931451253317,1.0
3404,0.010601265353564234,0.21483805083288465,1.0
3405,0.0012939593065517236,0.21483805083288465,1.0
3406,0.0030399420959278294,0.21483805083288465,1.0
3407,0.0012880671585179149,0.21483805083288465,1.0
3408,0.0019636550366090143,0.2088057727799872,1.0
3409,0.0026706175467890786,0.2088057727799872,1.0
3410,0.0010610478412206442,0.21483805083288465,1.0
3411,0.0010283729556047462,0.21483805083288465,1.0
3412,0.00046083088624494057,0.21483805083288465,1.0
3413,0.0007761109719050998,0.21483805083288465,1.0
3414,0.0017802935439966557,0.21483805083288465,1.0
3415,0.009361789872174503,0.21483805083288465,1.0
3416,0.004576745503534272,0.21483805083288465,1.0
3417,0.006675764653026504,0.21483805083288465,1.0
3418,0.00437159693963234,0.21483805083288465,1.0
3419,0.001962175149980585,0.21483805083288465,1.0
3420,0.0024207105825902074,0.21483805083288465,1.0
3421,0.009729776311349034,0.21483805083288465,1.0
3422,0.007700469164853008,0.21483805083288465,1.0
3423,0.00997900354397222,0.252408072666129,1.0
3424,0.010119963878943686,0.2080750096937933,1.0
3425,0.004923646301470351,0.19611075469244016,1.0
3426,0.004072776198858841,0.24065493601326676,1.0
3427,0.012635737078415882,0.2548877078504023,1.0
3428,0.004708974554635576,0.2664925120356788,1.0
3429,0.012497384940046992,0.2647879235276788,1.0
3430,0.010636521965481475,0.24389645145223526,1.0
3431,0.0036528835758325917,0.24389645145223526,1.0
3432,0.006530323097487683,0.24389645145223526,1.0
3433,0.008908619120501586,0.24389645145223526,1.0
3434,0.006387668889701017,0.24389645145223526,1.0
3435,0.001995650025775446,0.24389645145223526,1.0
3436,0.0009140479035320678,0.24389645145223526,1.0
3437,0.006982169341345647,0.24389645145223526,1.0
3438,0.0020100920816875866,0.24389645145223526,1.0
3439,0.008880305698757038,0.24389645145223526,1.0
3440,0.001133698442653418,0.24389645145223526,1.0
3441,0.0010479379061051597,0.24389645145223526,1.0
3442,0.0029461508398932884,0.2647879235276788,1.0
3443,0.011956808037302584,0.2647879235276788,1.0
3444,0.009448314147928292,0.2647879235276788,1.0
3445,0.007979574721310322,0.2647879235276788,1.0
3446,0.0020893744790603038,0.2647879235276788,1.0
3447,0.011797196819963971,0.2647879235276788,1.0
3448,0.00295012025346053,0.2647879235276788,1.0
3449,0.0036669576077286384,0.2647879235276788,1.0
3450,0.0028695779690841175,0.2647879235276788,1.0
3451,0.0014460705075468546,0.2647879235276788,1.0
3452,0.002325558940204159,0.2647879235276788,1.0
3453,0.0014747807430992358,0.2647879235276788,1.0
3454,0.002331244250600645,0.2647879235276788,1.0
3455,0.016340148559800385,0.2647879235276788,1.0
3456,0.0013430696102843978,0.2647879235276788,1.0
3457,0.0017399240542016704,0.2647879235276788,1.0
3458,0.011804335524825483,0.2647879235276788,1.0
3459,0.0019809406535498154,0.2647879235276788,1.0
3460,0.012611925163706657,0.2647879235276788,1.0
3461,0.0024589730906800326,0.2647879235276788,1.0
3462,0.0078185807294111,0.2647879235276788,1.0
3463,0.004961066029802065,0.2647879235276788,1.0
3464,0.0019292307072029582,0.2647879235276788,1.0
3465,0.0021448426111780163,0.2647879235276788,1.0
3466,0.0014236453405541026,0.2647879235276788,1.0
3467,0.007079882358970099,0.2372741071279738,1.0
3468,0.001981623316872858,0.2372741071279738,1.0
3469,0.0037645887613392947,0.2647879235276788,1.0
3470,0.12117069606126543,0.2647879235276788,1.0
3471,0.08988820178825752,0.2647879235276788,1.0
3472,0.04703756768384383,0.2647879235276788,1.0
3473,0.047547642928055314,0.2647879235276788,1.0
3474,0.07205463590745656,0.2647879235276788,1.0
3475,0.079421121244522,0.2647879235276788,1.0
3476,0.02932176903797968,0.2647879235276788,1.0
3477,0.02982619519612354,0.2647879235276788,1.0
3478,0.02938121344792011,0.25217899366650753,1.0
3479,0.03280851354412874,0.25217899366650753,1.0
3480,0.029604876189475077,0.2647879235276788,1.0
3481,0.015406143936994222,0.2647879235276788,1.0
3482,0.018972165102830996,0.2647879235276788,1.0
3483,0.035027486896942725,0.2647879235276788,1.0
3484,0.01604619742293936,0.2647879235276788,1.0
3485,0.035927236067138754,0.2647879235276788,1.0
3486,0.018277495712487414,0.2647879235276788,1.0
3487,0.02262165900631958,0.2647879235276788,1.0
3488,0.013834786754681055,0.2647879235276788,1.0
3489,0.021986596028939504,0.2647879235276788,1.0
3490,0.016275342111946235,0.2647879235276788,1.0
3491,0.012248007510993024,0.2647879235276788,1.0
3492,0.011002925907000846,0.2647879235276788,1.0
3493,0.008552133188644982,0.2647879235276788,1.0
3494,0.012672123722948257,0.2647879235276788,1.0
3495,0.02169300098546202,0.2647879235276788,1.0
3496,0.01275728749581737,0.2647879235276788,1.0
3497,0.012349150783676899,0.2647879235276788,1.0
3498,0.013876392708512007,0.2647879235276788,1.0
3499,0.012935189733835567,0.2647879235276788,1.0
3500,0.011577606209315888,0.2647879235276788,1.0
3501,0.009632127037744537,0.2647879235276788,1.0
3502,0.013413891022971707,0.2647879235276788,1.0
3503,0.031239891555359257,0.2647879235276788,1.0
3504,0.007317784644129136,0.2647879235276788,1.0
3505,0.013154526079415607,0.2647879235276788,1.0
3506,0.006635649205624705,0.2647879235276788,1.0
3507,0.006102873686928353,0.2647879235276788,1.0
3508,0.009007664724190973,0.2647879235276788,1.0
3509,0.010761906135629188,0.2647879235276788,1.0
3510,0.013657049536724376,0.2647879235276788,1.0
3511,0.009727973648908162,0.2647879235276788,1.0
3512,0.0058356403545624345,0.24922559298925845,1.0
3513,0.011074398110680835,0.24922559298925845,1.0
3514,0.005504478220747554,0.2647879235276788,1.0
3515,0.004490783624208223,0.2664925120356788,1.0
3516,0.010688064864761858,0.2664925120356788,1.0
3517,0.0049046443631511165,0.2664925120356788,1.0
3518,0.00865338244275228,0.2664925120356788,1.0
3519,0.007603249413858627,0.2664925120356788,1.0
3520,0.004241491766979851,0.2664925120356788,1.0
3521,0.01328069157854567,0.2644298170315207,1.0
3522,0.0018039050908735213,0.2599332468948558,1.0
3523,0.010460272803987656,0.2664925120356788,1.0
3524,0.013300494212832989,0.2664925120356788,1.0
3525,0.0026176390175565987,0.2664925120356788,1.0
3526,0.0034918347615669598,0.2664925120356788,1.0
3527,0.005579318128842398,0.2664925120356788,1.0
3528,0.003900155324850158,0.2664925120356788,1.0
3529,0.007755368591341953,0.2664925120356788,1.0
3530,0.013248326922078137,0.2664925120356788,1.0
3531,0.021646384789197313,0.2664925120356788,1.0
3532,0.010215193953801592,0.2664925120356788,1.0
3533,0.002283872916433399,0.2664925120356788,1.0
3534,0.00918421407898595,0.2664925120356788,1.0
3535,0.007118860061992371,0.2664925120356788,1.0
3536,0.004157174912226508,0.2664925120356788,1.0
3537,0.008299196422632084,0.2664925120356788,1.0
3538,0.0077468143025514365,0.24984084773907442,1.0
3539,0.006097337000440749,0.24984084773907442,1.0
3540,0.01244685258116718,0.2664925120356788,1.0
3541,0.006738165215632221,0.2664925120356788,1.0
3542,0.009096265687592111,0.2647879235276788,1.0
3543,0.004118306783836881,0.2647879235276788,1.0
3544,0.010720948387513331,0.2647879235276788,1.0
