episode,Multi-Agent_GCN_DT_50_agents_reward,Multi-Agent_GCN_DT_50_agents_path_length,Multi-Agent_GCN_DT_50_agents_jammed_steps,Multi-Agent_GCN_DT_50_agents_latency,GCN_Baseline_4_features_reward,GCN_Baseline_4_features_path_length,GCN_Baseline_4_features_jammed_steps,GCN_Baseline_4_features_latency
1656,-0.1880979715807427,11,0,2.6452700648219842,1.19943805598413,4,1,0.9903938119354427
1657,1.5127598505990596,2,0,0.49584843934262024,1.2805849269580578,1,0,0.24813227373827068
1658,0.6206495672611512,5,0,1.2178877444341407,1.5435856239791876,4,0,1.0220103276680423
1659,1.6998299226079572,3,0,0.6671332134573215,1.31,1,0,0.2935826780358489
1660,1.253447455881391,2,0,0.48648800489305133,1.2384391257856393,3,0,0.700723536155506
1661,1.2452293583634584,2,0,0.48125856366588504,1.5417535407333307,2,0,0.47862417231216414
1662,1.5205861030851264,3,0,0.7701398043524542,1.4793019871696014,4,0,0.9337430154464572
1663,1.5707057671359044,4,0,0.8242305986906524,1.727803280036022,3,0,0.679892223456202
1664,0.9985694933394293,6,0,1.3946955958505511,0.6743323502403387,5,0,1.1676098143791647
1665,1.4505560286000168,3,0,0.7076103710073773,1.4885616875931769,3,0,0.7564020977963261
1666,0.6616174901938049,5,0,1.2265912675951862,1.249367823697905,2,0,0.4581319155550009
1667,-2.8585415478237604,16,0,3.8964025009490957,1.9848380849613374,4,0,0.9882852548413867
1668,0.48588294656844344,4,0,0.9763767242064906,-193.1373760069601,500,0,111.3226515327483
1669,0.7071816795560317,5,0,1.185479118838571,1.739919263676517,4,0,1.0290229392331653
1670,1.7935489038415482,3,0,0.7200390350917574,1.556287512931668,2,0,0.511974274058387
1671,0.9492236533036186,3,1,0.7347201076429251,1.2515753427575729,2,0,0.4563444378633933
1672,-1.563883583259212,12,0,2.898189822542418,0.26595069517094627,2,2,0.5050622515428613
1673,1.258035948513652,2,0,0.5047555909321721,-4.467686166787031,13,6,3.204696718953847
1674,0.7779368411956529,5,0,1.284169351172723,0.9907233508261885,3,1,0.7343080968483424
1675,1.5615834597333882,2,0,0.5218206515396906,-18.70182019329866,57,0,14.370477425188403
1676,1.559827988904385,2,0,0.49852386770802504,-45.98240144687255,100,1,22.896850351642573
1677,1.31,1,0,0.243098343491909,1.5380317263940497,2,0,0.4639203117562022
1678,-1.8755872787006107,10,0,2.241210990227315,1.4827351500580301,3,0,0.7498502485666467
1679,1.83848656910213,4,0,1.123355350287603,0.9234994837680722,3,1,0.6649745312389262
1680,1.5873377945917386,5,0,1.0557834524762535,-0.4433487849128206,5,2,1.1754547981719718
1681,1.31,1,0,0.2301767621740526,0.45872998773999574,4,0,0.9896663497488212
1682,-4.171224251952507,15,2,3.6010072344488595,-0.47816886141632264,5,0,1.2629742122789591
1683,1.01,1,0,0.2614174918555282,-0.99,2,2,0.48937471095276563
1684,0.2507752614236185,7,0,1.5634386772432158,1.7459339712804334,4,0,1.044036430773705
1685,1.2521174817549323,2,0,0.4824742356418004,-0.49203019566840833,5,2,1.127139586544666
1686,-6.775302760832875,18,7,4.29413157953073,0.9600177752568967,4,1,0.9044760160420777
1687,1.42290334093983,2,0,0.422152648102882,-5.5466659141738734,19,0,5.179507716457517
1688,0.788276126603281,4,0,1.0037058553315639,1.237645486472226,2,0,0.44553966242535037
1689,0.31000000000000005,2,0,0.47804029303416434,-14.955853296910947,46,0,9.002272441297757
1690,1.473586924219414,4,0,0.8887457648430195,1.4867685127147081,3,0,0.7494779998350353
1691,1.709933390351941,5,0,1.1875690604370581,-0.5807605636340716,5,0,1.1805302235561177
1692,1.567443783613831,2,0,0.5213238388921538,-45.171310586498805,104,22,23.960801647554803
1693,1.31,1,0,0.23086694911906464,1.2485421643598718,2,0,0.47646038885571096
1694,0.8939056023959113,1,0,0.22711540547680922,1.4574576445819956,2,0,0.4385760130483988
1695,-1.263549271313577,6,4,1.5034065684748321,1.6674666264924962,4,0,0.8987697401184849
1696,0.667531951992854,6,0,1.4159385010966072,0.6774011291401028,5,0,1.230019987811874
1697,0.8329585368012757,5,0,1.3566532347162086,0.45620692539115426,4,0,0.9902496022091871
1698,-4.373626102743267,15,4,3.498864547819866,0.7993697555055213,3,1,0.6617019308435254
1699,0.9292961529520043,4,1,0.9693886720661409,1.3605151988809965,3,0,0.6999954729611091
1700,1.1496972000431476,2,0,0.47836798395262803,1.4373809006822205,3,0,0.6677841421498258
1701,1.01,1,0,0.2516581377321594,-16.707719005064405,55,0,14.230247653167327
1702,1.31,1,0,0.21843854719968314,0.5256185049383415,4,0,1.0078319191776537
1703,1.01,1,0,0.2643384724971553,0.9912346562068927,3,1,0.7111141303953764
1704,0.018849414937016085,4,1,1.0012944929869203,1.7631275501718062,5,0,1.1879814797727126
1705,0.7833814240676131,2,1,0.5396897405640955,-55.835954715391395,151,0,34.8458407343875
1706,1.1126823824367862,7,0,1.616956646184491,1.01,1,0,0.20678522692152548
1707,-1.7867896219666928,6,3,1.4090791956750093,-153.67725480078533,500,0,120.09590319187588
1708,-2.8492259942609444,11,2,2.452464900546672,-47.28488730557936,111,0,25.543409472833975
1709,1.6700288982537916,3,0,0.7027939279399678,1.5593508442009272,2,0,0.491577909775213
1710,0.2090003010964706,3,0,0.6434077942831471,1.5654610182027684,4,0,1.0815351815706482
1711,1.4467286354855382,3,0,0.694972298085295,1.779228963804962,3,0,0.6978948408765906
1712,-4.213143859314176,17,0,4.196413774813115,-191.14312676549838,500,0,115.19387125836751
1713,-0.005078247488260024,7,0,1.6709306701541322,-1.1177120489081072,8,2,1.8338593781912527
1714,1.8566271024386567,3,0,0.8000870772296502,1.712357154847119,5,0,1.077107785462848
1715,-0.06356836060693594,8,0,1.9838866394331796,1.6544505470285884,3,0,0.7018607941187237
1716,1.256605338008501,2,0,0.4740615812060345,1.4257247030089046,3,0,0.6814401194006363
1717,-0.6742459327203496,10,0,2.3384413871817222,1.2808073583048,2,0,0.5438984426160405
1718,1.4983310442163578,3,0,0.7200292807167414,1.2549152026609245,2,0,0.5266232565507456
1719,1.1773558317756216,2,0,0.47934988458643835,1.466035000220078,4,0,0.9427545901038749
1720,1.2387957087863115,2,0,0.4366331391402787,1.0014881824618986,3,1,0.7414259857007095
1721,0.24261461948218765,7,0,1.6725477654452365,0.7260253280177554,2,1,0.44511895435029003
1722,-0.1499146817069411,7,0,1.7515886123715043,1.1357918636728306,2,0,0.46195168094540195
1723,1.640633205701763,4,0,0.8390764205350253,-0.09272561286156056,8,0,1.7488892936799247
1724,1.536159661343119,2,0,0.4360114104031938,1.01,1,0,0.21321276766747752
1725,1.702689561940152,4,0,1.003412283718336,1.5084104537860767,2,0,0.4138024981391808
1726,1.2450130661745542,2,0,0.49467422766093616,0.7363872712404629,2,1,0.47705601097331063
1727,1.5346784341278077,2,0,0.4347661433284727,-1.5334055429145053,11,0,2.7604303747081014
1728,1.4710182533430198,3,0,0.7864607561138411,-63.17845977757964,129,28,30.336176218107738
1729,0.9458743051797391,3,1,0.7168895986673571,-0.5413584890983782,4,2,0.9837317444642979
1730,1.1958198380472238,2,0,0.43629490312448327,-0.7778117520258567,5,3,1.2423601668901552
1731,0.5348368491857418,3,0,0.672815312183464,-91.1696837706303,251,0,64.42277490123173
1732,1.01,1,0,0.2448614813129149,1.7152583874494498,4,0,0.9492381931342321
1733,1.7397142765945695,3,0,0.790692615301491,-0.04905926961625329,3,3,0.7593339261718965
1734,0.5151848814857616,3,0,0.7025907504124321,1.785439801345651,3,0,0.738309472329991
1735,1.01855961451401,5,0,1.1948517944997592,1.8362608915822975,4,0,0.9345302808162624
1736,0.9975658699015856,4,1,0.9598612604798056,-16.12998912187757,45,0,8.982665724770683
1737,1.4997857060282742,3,0,0.7599342232267777,1.771753072138322,3,0,0.7029862672424942
1738,1.6621299567528145,4,0,0.915963485634695,-2.548650070780364,9,1,2.21424613419686
1739,1.2731897159751209,3,0,0.770423498561274,1.4960679696133075,3,0,0.7295280352703608
1740,-1.6701814055409112,7,3,1.8095836674575616,0.7474545190134447,2,1,0.47459471761926164
1741,1.5105582436118483,2,0,0.45697177062519356,1.41833926094777,4,0,0.9109536887523968
1742,-1.4177074768560947,6,2,1.2776261110986147,0.7611204009219111,2,1,0.5109567613396554
1743,1.5517892196190417,2,0,0.4934989586174097,-18.944006580582688,54,0,13.037036185937888
1744,2.016185756328545,4,0,0.9913497041925607,-184.86162781545897,500,0,128.3643041895502
1745,0.6167286982739324,4,2,0.886858771113278,1.1343240267242585,4,1,0.9564390516414417
1746,1.684521033992199,4,0,0.9525099907652584,1.5176888222867129,3,0,0.7360388535966588
1747,0.7196673940048209,5,0,1.2063244222938025,1.5453380564012198,2,0,0.4737528871461011
1748,1.2794968695534497,3,0,0.7940682130300979,1.31,1,0,0.23948815942298743
1749,1.5079845452870502,3,0,0.7451550375905858,0.47171448295201035,4,0,1.0120865343910137
1750,-0.46110773011374184,9,0,2.212936684050994,1.3976620936844015,3,0,0.6761073747217727
1751,0.6083358630578612,5,0,1.2678293116881076,1.553732835520669,2,0,0.48133343962268627
1752,1.157015905378194,2,0,0.3979606454008829,1.2475047395924324,1,0,0.23336442154410986
1753,-1.3185244767862696,8,0,1.8954569149264306,1.2622410650926126,2,0,0.5410786786092323
1754,0.5770409733114311,5,0,1.0558358413808229,-2.484777425633262,7,2,1.825753976005792
1755,-1.5533253796885444,8,1,1.900493832201969,1.2675141207084586,2,0,0.5188951334580896
1756,0.7023101395160537,5,0,1.2588041243036965,1.5071359148750667,3,0,0.7372646228029814
1757,0.7965839800048002,4,0,0.9968190074676646,-213.69161345281387,500,0,115.42953405074158
1758,-0.06534365938305498,7,0,1.782073400581376,0.4097328923261987,4,0,0.9293762817283016
1759,1.2389283452945168,2,0,0.4717840320980346,0.11690314475331576,6,0,1.6113696036808052
1760,1.500190245187906,2,0,0.42607977899874633,0.22762774067588332,3,0,0.730646600474822
1761,-0.9791756147170977,5,3,1.3120954873864539,1.5716230138439746,3,0,0.7169505062430567
1762,0.5007853498573522,4,2,0.9639861001652812,1.7134284432550912,3,0,0.7428648674871214
1763,-0.43569962897170433,4,2,1.0919656040755026,1.2528652476368167,2,0,0.4649337331911754
1764,1.4714686300143178,3,0,0.7464849429397155,0.7918262081538938,4,1,0.9106482928446211
1765,1.1592537235007758,2,0,0.44208191766281113,-22.2745697223018,61,0,14.813638346414242
1766,-1.0123170819635596,4,3,0.8830463235561071,-38.44375140125404,112,0,26.0441409182588
1767,1.3967029025465019,5,1,1.1312190289542914,0.4980817105037967,4,2,0.9398737124811731
1768,-0.5503304150799802,13,0,3.2863722567809868,-20.263992291887742,56,0,11.681643295707403
1769,-1.3699693812538964,10,1,2.220468538398055,1.01,1,0,0.24544336650566584
1770,1.6500411788322298,4,0,0.9585723463568447,-16.363705369314214,39,0,9.025512982466255
1771,1.679961448745174,4,0,0.8979525025960676,1.7689568579297321,3,0,0.717595216969947
1772,0.8569076975128762,4,1,0.904254392494471,-198.14539804438724,500,0,127.29894030936137
1773,1.9061209823422538,4,0,0.934820955906969,-45.10602523471257,118,0,27.12530309470782
1774,0.9320411006809746,3,1,0.7184001301722605,1.5573866187083718,2,0,0.47194986766059643
1775,-0.837704713038733,9,2,2.2104510130744073,1.8088912549419238,3,0,0.7895212249464021
1776,1.0020336091661368,1,0,0.24502253539797786,0.7770202890268727,2,1,0.542291869622082
1777,1.5372936466848435,2,0,0.5167993645536578,0.9148055881953556,5,0,1.2069410089261408
1778,1.7620652511162471,3,0,0.71170692513696,-27.00347061928701,46,23,11.032861753693506
1779,0.26666440455436424,3,0,0.7702817888752705,-3.6394127822997793,16,1,4.026654501811937
1780,0.010627322010177132,4,1,0.9964316584482952,0.650741878451679,5,2,1.2977768009189818
1781,1.5432327397491281,2,0,0.45473664895385824,1.7545263773252973,3,0,0.6944618065214779
1782,-0.08973263386352337,6,0,1.431139764684319,1.798748442831673,3,0,0.7327093376727962
1783,-1.0384100754078087,8,2,1.9293155437474059,-194.14517890984817,500,0,109.58654884626367
1784,0.21734780071698467,11,0,2.4659421471421976,1.7546398243817012,3,0,0.643114442632853
1785,0.9550692590876608,3,1,0.6940831880326593,0.7458299565597706,5,0,1.235422161224696
1786,1.2383712637465916,2,0,0.49423930245367786,0.47988162153231106,4,0,0.9854289237924777
1787,0.7529121623821537,5,0,1.2740487893408137,-0.04023915988097837,3,3,0.7044253171466619
1788,1.1843526309345873,4,1,0.9318074923181685,1.5408923712381644,2,0,0.461533254176427
1789,1.0576959176008807,2,0,0.49519743953632495,1.244367645666605,2,0,0.4914809629358052
1790,1.2187761941417363,2,0,0.4784060038571225,-8.157190292109448,22,0,5.4691861609973245
1791,1.1266638264178106,4,1,0.9177631506667198,0.9851158438223243,5,0,1.181225727979087
1792,-1.246900955671299,8,0,1.7886052116306006,-18.361925986606646,36,18,9.17716166082193
1793,1.4256126456088873,3,0,0.6643030489268946,0.8759558336066213,3,1,0.6811200310906292
1794,1.5319791197446198,3,0,0.795906406102566,1.2251842859812259,2,0,0.4396128787660245
1795,0.7150429926111068,2,1,0.45006508193962946,1.7026703664125302,4,0,0.9527901350963204
1796,1.74007517438641,3,0,0.6660025184918011,1.4916242265923856,3,0,0.7784356557627174
1797,1.3061938968240399,3,0,0.7080638562462336,-36.79703824001842,81,0,20.184519197743594
1798,1.52879860118823,2,0,0.467519604864985,1.2713041322230894,2,0,0.5353903351299774
1799,-0.33650346786131835,6,0,1.3672090019418368,0.8240379889290366,5,0,1.1731877955116923
1800,-0.11691380042056732,6,0,1.4963798331301579,1.5300411590158156,2,0,0.4780268853341269
1801,0.6688285047415247,5,0,1.1301662041175442,-0.5528964107904102,10,0,2.3172316053351465
1802,0.4163727750302673,3,2,0.7004063291773371,-0.7240657685275937,4,0,0.9634815139355446
1803,1.01,1,0,0.21797894371416238,1.2189174480014047,2,0,0.46444040521532065
1804,0.750768677248403,5,0,1.233907874097557,-22.344959770153814,65,0,14.751138424276805
1805,1.5791980165296486,3,0,0.8535186781450264,-14.20267352048492,46,0,11.574295275842612
1806,0.23141004026375467,8,0,1.997148228834846,1.2391643517137978,4,1,0.9781152160476231
1807,-0.36539759911204994,5,0,1.1927019165519763,-199.24561171172397,500,0,114.43565231200678
1808,0.011961734412477276,8,0,2.02922652357746,-15.164704390320631,38,0,9.729343223992414
1809,0.775156081415239,4,0,0.9450294435974054,0.5417225289201217,5,0,1.1935428919661755
1810,-0.024080162924461357,7,0,1.6702540322405837,1.214703576518807,2,0,0.42349619463113
1811,1.01,1,0,0.26120818438399457,1.2289360381696914,4,1,1.0191180215004834
1812,1.7161058536524414,3,0,0.7443550265588678,-12.679439088940896,27,12,6.572716179670609
1813,-2.2756792220312976,13,0,3.081920817679477,1.412785700374378,3,0,0.6971034720540576
1814,-4.0774872681387295,16,2,3.8240324249088524,1.5414880815707983,5,0,1.1007751989395125
1815,0.21334336209460902,5,1,1.152167702905376,0.21592736395384027,4,3,0.9841068385575031
1816,1.01,1,0,0.24026660380914475,0.720939847703522,2,1,0.44632395369252653
1817,-0.8801273912873508,8,0,2.117459268455273,1.3015748996061312,3,0,0.6497575469647937
1818,1.038254999260563,6,0,1.4427536489693347,1.427710799029206,3,0,0.7606925529128672
1819,1.401471653508957,3,0,0.6982291886624457,0.3898815853912426,3,0,0.6556800043492076
1820,1.4182699740315368,3,0,0.6329763639257425,-199.81293706194955,500,0,101.47857393295695
1821,-0.005702487751035656,7,0,1.823116632992364,0.008492230689184588,6,0,1.5383549720423377
1822,-0.5471604729970545,6,2,1.3180688394514593,1.2263414274774527,2,0,0.46220839376175116
1823,1.2178303103037873,2,0,0.38400897142070833,-2.2731765935856636,14,0,3.0383278327982137
1824,-0.3525414928503634,9,1,2.1284502707239468,1.31,1,0,0.22621780698137048
1825,1.4553986065416218,3,0,0.6634667605598715,1.236961074269619,2,0,0.47538854696131344
1826,-0.11878885635946168,8,0,1.771691039005762,1.5612951354696512,2,0,0.5021095586568547
1827,1.5570414943310582,2,0,0.4825854261448598,-0.3259370379371609,5,2,1.1091253511955086
1828,1.2386354028440438,2,0,0.5096190838549165,1.01,1,0,0.26186714330893757
1829,0.9444597693826142,6,0,1.3782594318541,1.6948817586203107,4,0,0.9509517077549599
1830,0.9577774380227719,6,0,1.426473285789175,0.9303595398317129,4,1,0.9767351996942621
1831,0.23092988860074393,2,2,0.4672689370640004,1.1831423135170147,5,1,1.1583203909671318
1832,1.5405436086678317,2,0,0.49656555993696594,-1.6193844744320167,11,0,2.3516612778384576
1833,1.0065874944397117,6,0,1.4121655153945982,0.9754587005303131,3,1,0.7421864501234214
1834,1.501656246064905,3,0,0.7146154288110328,-194.31740479710723,500,0,115.26558059296653
1835,-1.26977381677557,8,0,1.8478453540203803,1.8408709598282926,3,0,0.7722944829992449
1836,0.0868479152226973,8,0,1.7031429718881226,1.5547515822589408,2,0,0.5179799548028335
1837,0.9798706031528959,8,0,1.6761661904336258,0.9330394683194817,3,1,0.6646723136945125
1838,0.6936966709287573,5,0,1.229909396838884,1.3279370233217205,3,0,0.7163096938244794
1839,1.46396371939458,3,0,0.7172109545460105,1.2185370690104664,2,0,0.48428440030749076
1840,-3.3241644967591952,9,5,2.0053917292549026,0.4723653742342431,5,0,1.1983225392266792
1841,1.6863837373661579,4,0,0.922616308816957,-243.09067689010973,500,0,113.4866573174797
1842,1.7385846702534282,4,0,0.928781564301651,0.7574933844106192,5,0,1.259289067624891
1843,1.4610640119951852,3,0,0.8283732962751891,-13.151862084783591,44,0,10.630706703985338
1844,-0.7221425261468715,9,0,2.24780068077431,0.757466621752254,2,1,0.496231187712432
1845,-0.9994620064555926,9,0,2.0273935522226907,-60.54719333006978,157,0,34.48504222871909
1846,0.34202666766881373,8,0,1.8720064124576021,1.5534549428507312,2,0,0.4798923703925193
1847,1.5129893546071154,3,0,0.7076552395139869,-2.482906098571797,12,0,2.998229539662532
1848,0.8451327041096491,4,1,0.9649010300315506,1.558162042804447,3,0,0.7259753266090105
1849,1.254044335359612,2,0,0.4699504851420519,1.4776926401706127,3,0,0.7116147570101224
1850,0.9390714069773046,3,1,0.6740367271899064,1.5079020228352658,2,0,0.45703086102145896
1851,1.9515017450277736,4,0,0.9436848064374541,0.23381851847077084,6,1,1.4262839895673791
1852,1.0534250039456206,7,0,1.7044002623466366,0.42401918780991743,4,2,0.9467083507648579
1853,1.269110753694449,2,0,0.5177746065055779,-27.576132940809245,79,0,18.631439992251696
1854,0.214205686965375,9,0,2.24536693577373,1.5285000702250542,2,0,0.49116546536639977
1855,1.0023207463123862,5,0,1.2151112764859882,-40.76922467943661,112,0,27.379267798212094
1856,0.48359191397832435,4,0,1.003505502906259,1.4974397845615899,3,0,0.7379730169059753
1857,2.012571562212368,4,0,1.005566801442691,0.350482598697862,1,1,0.23848524387147788
1858,-1.3287372146183116,8,0,2.0164146435871726,0.7843789959888594,4,0,0.9743391203561047
1859,1.4424385535921502,3,0,0.6938808566054457,1.31,1,0,0.2241447984668457
1860,0.1433669632878023,8,0,1.8243194144145913,-14.623405172923025,47,0,11.885074443780747
1861,0.32627690819463584,6,1,1.2397806436000667,1.5231073004153581,2,0,0.45689493825105554
1862,1.9762729663829737,4,0,0.9917928320888332,0.44267718367562814,4,0,0.9217469677820403
1863,0.6854219060382886,6,0,1.3190492425391473,-20.51251162992524,59,2,14.69517660601846
1864,1.276638304455214,2,0,0.5381654773769656,1.31,1,0,0.23978626921022492
1865,-1.2012964547864058,9,0,1.9776029197566805,0.7545945602839639,2,1,0.5054161112933792
1866,1.5191683798478124,3,0,0.7832768780891052,1.2577606229308222,2,0,0.48477415155194503
1867,1.01,1,0,0.24250384795940363,0.9210631613028755,3,1,0.7045581052824614
1868,1.7498637618931605,3,0,0.6805896061556962,1.7768687931083862,3,0,0.7169939027908513
1869,1.475762755904727,3,0,0.722966070773896,0.4283679817656032,3,2,0.7443153161997258
1870,1.5011866881079523,4,0,0.9825269970270034,-186.31306613860414,500,0,121.3079628546351
1871,1.7022534310401984,4,0,1.065238357889322,-0.4908603336528632,4,4,1.0551364075664391
1872,-0.013776546368802212,4,1,1.0221458299814483,0.010000000000000009,2,0,0.5446960013518428
1873,1.2101820514262474,7,0,1.7485116079735779,0.944104244920777,3,1,0.6894941050802738
1874,1.4024992323382335,3,0,0.6880709247289869,0.7356993371495439,2,1,0.4759263100892452
1875,1.2836832727798169,3,0,0.693955323417069,-0.32569796410006535,5,2,1.0944675255000047
1876,0.7130692661364458,2,1,0.4946092232736001,-113.50980160487734,281,6,69.87892371148762
1877,1.2135888835019153,2,0,0.4307808088459282,-31.320952353128227,52,29,12.085688235071082
1878,-1.3273808943737724,7,2,1.7521675144418487,0.9798420541505146,3,1,0.6904358795640668
1879,1.7880444349850073,3,0,0.7411497446889457,2.036364164087989,4,0,1.002418951196439
1880,0.9815828084973269,5,0,1.210330961507816,0.14937276071809968,5,1,1.1314444716534635
1881,-0.2895614113311322,6,0,1.4331472519674613,-102.62077256784933,218,0,53.747953564341074
1882,1.7364037967735442,4,0,1.0495235806853622,-16.537296068420613,51,0,12.9680096203752
1883,1.4855432919219322,3,0,0.7382790538950716,1.7032751560438875,4,0,0.9719730965396018
1884,1.5096848648496197,4,0,0.9654831017015064,1.2239341067074967,2,0,0.5139658710281563
1885,0.7138759196006013,5,0,1.1995527586462877,-141.78289881987652,500,0,124.0118351055344
1886,0.36981253911522627,4,0,0.9154049097443283,1.2239129387564218,2,0,0.45111998901836936
1887,0.5197073414492641,5,0,1.2645176843785113,0.7855714373218555,3,1,0.7048741650954571
1888,1.4230925968015835,3,0,0.7241596472578504,-45.109823620272124,122,0,29.269206803279666
1889,1.7516401848729086,3,0,0.6861540229113859,0.15279854755397204,6,1,1.330523668632968
1890,0.48631115954195514,4,0,0.9938535193098958,1.5015290980764386,2,0,0.46414725928556555
1891,-0.06972069165179362,7,0,1.650931027273336,-0.4902881031800804,5,0,1.2027818472586036
1892,0.51,1,1,0.27302212098408,1.7703161441681,4,0,0.8655320079956381
1893,-0.14014630663718386,7,0,1.6971833950975062,0.27755854478474673,2,2,0.5310060558913032
1894,1.7820820429758695,3,0,0.7565566705981599,1.6658630526806317,4,0,1.052382522474766
1895,1.3577304980388587,3,0,0.6794499175021509,1.2519573878456784,2,0,0.4858573653141821
1896,1.653266667492784,4,0,0.8968982395672068,-14.784832698752982,40,0,9.030669916914986
1897,1.511365846630252,2,0,0.3979581599226847,1.1797573774961438,7,0,1.7432196393656874
1898,0.24044871349952435,9,0,2.2127323983626135,1.5471105648743495,3,0,0.8013209166260504
1899,-0.5356755500195747,5,0,1.154140821721684,1.7429383686460644,4,0,1.017092782982481
1900,0.39331547886092144,7,1,1.8067119649052552,-3.8495525245890003,17,0,4.041861930845655
1901,1.4743195121696067,3,0,0.762773010892436,-23.491049584426055,43,20,10.899420951488954
1902,1.7356858712340426,4,0,1.016829457575159,1.4452784742081046,3,0,0.7407807422882763
1903,1.7372143685790389,5,0,1.2625984435921678,1.7325035044032064,4,0,0.991724732031944
1904,-1.7860042325426193,11,0,2.547378379852898,-14.93196037418116,47,0,11.96007126835815
1905,1.513959797361076,2,0,0.4584094507853118,0.9278683396962445,3,1,0.6821396224259012
1906,-2.4103700286212604,10,1,2.3557188616792883,1.555881004883124,2,0,0.4994182675365251
1907,0.42947083311164835,4,0,0.8138121338259785,1.476457347608264,3,0,0.6943891247291816
1908,1.4242035092662573,3,0,0.6796796075878018,-31.207620494951353,86,0,19.528249678690713
1909,-0.022305946356325324,5,1,1.1141251779083214,1.829623681573866,3,0,0.787238710922894
1910,1.446342925573168,3,0,0.6419272890457491,1.5397518007165258,3,0,0.6652548614631031
1911,-1.0866863645353684,4,3,0.8858127816268581,0.9394983335047811,5,0,1.2726466928657736
1912,0.3931207178325068,6,1,1.4928407033373814,1.5194544757807837,2,0,0.46559763430326084
1913,0.8263100926518261,5,0,1.0273277162360437,1.300784099400011,3,0,0.7149346054231518
1914,0.4580528630606653,4,0,0.934114110004581,1.469431334638798,3,0,0.7843678525280845
1915,1.2167818265613548,2,0,0.46098135489488273,0.48365031046452744,5,0,1.1831212024528104
1916,0.5204204822656925,5,0,1.2065397306837355,1.2614336791305578,2,0,0.505599704831157
1917,1.4514476539293837,3,0,0.7036373266328455,-6.38806491455899,22,0,5.13120272511595
1918,-0.09678733924419314,6,2,1.335265608334165,-3.6949648831015622,14,0,3.137726875947523
1919,1.7879782574861218,3,0,0.7298265642818955,1.01,1,0,0.2362045690948049
1920,-4.9332890961212374,11,4,2.5243904833739976,0.50432477113206,3,0,0.6950808267271024
1921,0.4846929598645926,4,0,0.9035811582525766,1.547612073788415,3,0,0.7961052826166279
1922,1.2577841787419715,2,0,0.4680088917276769,0.7061918066130423,4,2,0.9315446998740693
1923,0.9584516048947447,1,0,0.2383086204329401,-22.00023188458831,65,0,15.685617016057423
1924,1.4638488260326703,3,0,0.6895991962730004,-17.234625722917443,48,0,9.60988935788696
1925,-6.576107012850639,17,8,3.9984829101157167,1.6719779729429116,4,0,0.9642711518094106
1926,1.01,1,0,0.2582614119391454,-135.80432245945053,359,0,90.37003245266484
1927,-0.9440486869298471,6,1,1.3809619276470515,1.7452391886044423,6,0,1.454337154796314
1928,1.4222307518038184,3,0,0.6831477777506832,0.8050433227017071,4,0,1.0138648230201182
1929,1.4399700334533494,3,0,0.6582019895529334,1.3949727101040343,3,0,0.6424476567920913
1930,0.026308356284554968,6,0,1.443195437884812,1.2720206163592735,2,0,0.5128139938497338
1931,1.975705459521012,4,0,0.9797151654597804,1.2293883527590088,2,0,0.46232985957434025
1932,0.9579490507249082,1,0,0.2466455886050685,1.5058977329551926,3,0,0.8165082485043894
1933,1.0505675524423765,4,1,0.9651874582878566,1.4639304923632337,3,0,0.7081532917880154
1934,0.8668015785687304,6,0,1.429704907923897,0.08120843963962521,5,1,1.1301889204730604
1935,1.2694113795357118,2,0,0.5160119891953994,0.9595948679395627,5,0,1.1265803304783986
1936,0.5573479600847524,4,0,1.0062635149367922,1.4101189361889537,3,0,0.6366709673178913
1937,0.9777013505239439,1,0,0.2239131393492639,0.43170505398237824,3,2,0.6349702472954066
1938,-0.03628256640615479,5,1,1.1335796525613748,-2.74160455581185,15,0,3.5898121509870906
1939,-0.7261785804941983,5,3,1.27926735328818,0.4685100248364038,4,0,0.9409089172785516
1940,0.24049034750460274,3,0,0.7580479994589442,-20.77367631675812,38,17,9.019585728586575
1941,1.480243824005218,3,0,0.7249454078913108,-200.09083799327027,500,0,128.11259827514652
1942,0.7590449510650567,5,0,1.1902896479744272,1.8065649406739106,4,0,0.9941641856688295
1943,1.2699954826911433,2,0,0.5310978847802837,1.7252380851367106,5,0,1.200284179400256
1944,1.5332283520819743,2,0,0.46227683143850085,-0.604794371474043,5,0,1.2151698329201523
1945,1.2625647220657528,2,0,0.4992414360747194,1.2293476760111293,2,0,0.48338462799001364
1946,1.31,1,0,0.23378236737036226,-0.26713449043594883,5,2,1.1550427946828692
1947,0.3928747089757817,6,1,1.353783211022247,0.51,1,1,0.2481850546317091
1948,-1.1526727151393474,8,0,2.017015998937131,-55.472527111290844,122,0,29.440002033273732
1949,1.9588021203139832,4,0,0.8739654443159932,-209.4528939029169,500,24,115.81160852681259
1950,-0.6003320902053635,12,0,2.7458255820638358,-19.705445612592897,57,0,12.6120167966254
1951,1.5350125922589974,2,0,0.46732372502915176,1.7688491082073894,3,0,0.6922734622646329
1952,-0.9466644834959625,12,0,3.08774491492927,1.6985762870816228,4,0,0.9923575386607777
1953,1.2659078763920228,2,0,0.5019625967315693,1.6620994451138966,4,0,0.9676470334836056
1954,-0.8025367890097863,6,1,1.3758745123281582,0.024101273797712208,7,0,1.7649053151652487
1955,1.4254264735008282,3,0,0.6847993855140917,0.7923936141111498,3,1,0.7383176465191608
